timestamp,sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,ux,uy
1744752148.476595,"-0.15,-0.14,-0.01,-0.04,-0.11,0.00,3.27,165.10,-8.80,0.00,0.00"
1744752148.499486,"-0.17,-0.12,-0.00,-0.06,-0.11,0.01,3.25,165.10,-8.78,0.00,0.00"
1744752148.5226188,"-0.13,-0.07,-0.01,-0.05,-0.11,0.03,3.26,165.10,-8.76,0.00,0.00"
1744752148.54462,"-0.07,-0.13,-0.03,-0.04,-0.07,0.01,3.27,165.14,-8.78,0.00,0.00"
1744752148.5683064,"-0.10,-0.03,0.03,-0.05,-0.08,-0.03,3.26,165.13,-8.82,0.00,0.00"
1744752148.5927908,"-0.10,-0.14,-0.03,-0.09,-0.12,-0.02,3.23,165.09,-8.82,0.00,0.00"
1744752148.6155834,"-0.13,-0.07,-0.02,-0.04,-0.11,-0.01,3.27,165.11,-8.81,0.00,0.00"
1744752148.6382005,"-0.07,-0.11,-0.04,-0.01,-0.15,-0.02,3.30,165.07,-8.82,0.00,0.00"
1744752148.661004,"-0.14,-0.11,0.03,-0.06,-0.10,0.03,3.25,165.11,-8.77,0.00,0.00"
1744752148.6843922,"-0.16,-0.16,-0.07,-0.02,-0.07,0.01,3.29,165.14,-8.79,0.00,0.00"
1744752148.7073734,"-0.11,-0.07,-0.01,-0.04,-0.14,0.06,3.27,165.08,-8.74,0.00,0.00"
1744752148.7302995,"-0.10,-0.08,-0.01,-0.03,-0.09,-0.01,3.28,165.12,-8.81,0.00,0.00"
1744752148.7539907,"-0.09,-0.13,-0.00,-0.03,-0.08,-0.02,3.28,165.13,-8.82,0.00,0.00"
1744752148.7766223,"-0.14,-0.11,-0.01,-0.04,-0.06,-0.03,3.27,165.15,-8.83,0.00,0.00"
1744752148.7988107,"-0.14,-0.11,-0.03,-0.06,-0.13,0.03,3.25,165.08,-8.77,0.00,0.00"
1744752148.822362,"-0.20,-0.10,-0.00,-0.05,-0.06,0.02,3.26,165.15,-8.78,0.00,0.00"
1744752148.8443758,"-0.14,-0.13,-0.00,-0.09,-0.05,-0.01,3.22,165.16,-8.81,0.00,0.00"
1744752148.8673584,"-0.09,-0.13,-0.02,-0.05,-0.10,-0.03,3.26,165.11,-8.83,0.00,0.00"
1744752148.891088,"-0.16,-0.13,-0.00,-0.08,-0.07,-0.03,3.23,165.14,-8.82,0.00,0.00"
1744752148.913367,"-0.05,-0.10,-0.02,-0.03,-0.12,0.02,3.28,165.10,-8.77,0.00,0.00"
1744752148.9373686,"-0.12,-0.13,0.02,-0.05,-0.13,-0.06,3.26,165.08,-8.86,0.00,0.00"
1744752148.9603665,"-0.17,-0.08,-0.04,-0.05,-0.12,-0.06,3.26,165.09,-8.86,0.00,0.00"
1744752148.9823654,"-0.08,-0.13,-0.01,-0.06,-0.10,-0.07,3.25,165.11,-8.86,0.00,0.00"
1744752149.006492,"-0.12,-0.18,0.01,-0.08,-0.08,-0.03,3.23,165.13,-8.82,0.00,0.00"
1744752149.0296502,"-0.13,-0.14,0.00,-0.02,-0.10,-0.04,3.29,165.11,-8.84,0.00,0.00"
1744752149.0526474,"-0.09,-0.16,0.01,-0.02,-0.09,0.03,3.30,165.12,-8.76,0.00,0.00"
1744752149.0755134,"-0.12,-0.15,-0.05,-0.06,-0.07,0.04,3.25,165.14,-8.76,0.00,0.00"
1744752149.0980377,"-0.18,-0.11,0.01,-0.04,-0.13,-0.02,3.27,165.08,-8.81,0.00,0.00"
1744752149.1219625,"-0.14,-0.06,-0.01,-0.08,-0.06,-0.01,3.23,165.16,-8.80,0.00,0.00"
1744752149.1442096,"-0.09,-0.14,-0.03,-0.06,-0.07,-0.03,3.25,165.14,-8.83,0.00,0.00"
1744752149.1672406,"-0.07,-0.12,-0.04,-0.02,-0.11,-0.02,3.29,165.10,-8.82,0.00,0.00"
1744752149.1901248,"-0.12,-0.14,0.01,-0.01,-0.08,-0.05,3.31,165.13,-8.84,0.00,0.00"
1744752149.2140958,"-0.14,-0.12,-0.00,-0.06,-0.11,-0.02,3.25,165.10,-8.82,0.00,0.00"
1744752149.2360933,"-0.04,-0.12,-0.02,-0.03,-0.08,0.02,3.28,165.13,-8.77,0.00,0.00"
1744752149.2600827,"-0.11,-0.10,-0.00,-0.07,-0.11,-0.07,3.24,165.10,-8.87,0.00,0.00"
1744752149.2820938,"-0.11,-0.10,-0.02,-0.08,-0.09,0.01,3.23,165.12,-8.79,0.00,0.00"
1744752149.3052964,"-0.06,-0.13,-0.01,-0.03,-0.10,-0.08,3.28,165.11,-8.87,0.00,0.00"
1744752149.3292959,"-0.10,-0.18,-0.07,-0.03,-0.10,-0.03,3.28,165.11,-8.83,0.00,0.00"
1744752149.3512952,"-0.14,-0.09,-0.02,-0.02,-0.06,-0.03,3.30,165.15,-8.82,0.00,0.00"
1744752149.3742933,"-0.11,-0.16,-0.02,-0.09,-0.12,-0.04,3.22,165.10,-8.84,0.00,0.00"
1744752149.3973243,"-0.11,-0.16,-0.03,-0.00,-0.10,-0.03,3.31,165.12,-8.83,0.00,0.00"
1744752149.4209914,"-0.09,-0.13,-0.01,-0.06,-0.09,0.00,3.25,165.12,-8.80,0.00,0.00"
1744752149.443991,"-0.12,-0.11,-0.04,-0.03,-0.14,-0.06,3.28,165.08,-8.86,0.00,0.00"
1744752149.4669917,"-0.13,-0.09,-0.03,-0.06,-0.07,-0.01,3.25,165.15,-8.81,0.00,0.00"
1744752149.4900148,"-0.10,-0.14,0.01,-0.01,-0.08,-0.07,3.30,165.13,-8.87,0.00,0.00"
1744752149.5121722,"-0.13,-0.12,-0.01,-0.03,-0.06,-0.03,3.28,165.15,-8.82,0.00,0.00"
1744752149.5351715,"-0.12,-0.11,-0.04,-0.04,-0.10,-0.03,3.28,165.11,-8.82,0.00,0.00"
1744752149.558172,"-0.12,-0.13,-0.05,-0.08,-0.08,-0.03,3.23,165.13,-8.82,0.00,0.00"
1744752149.581175,"-0.09,-0.13,0.00,-0.07,-0.08,0.02,3.24,165.13,-8.77,0.00,0.00"
1744752149.604714,"-0.10,-0.12,0.04,-0.08,-0.05,-0.01,3.23,165.16,-8.81,0.00,0.00"
1744752149.6277132,"-0.08,-0.17,-0.06,-0.04,-0.11,0.03,3.28,165.11,-8.76,0.00,0.00"
1744752149.650716,"-0.06,-0.17,-0.04,-0.04,-0.07,-0.02,3.27,165.14,-8.82,0.00,0.00"
1744752149.673715,"-0.13,-0.09,-0.04,-0.00,-0.07,-0.05,3.31,165.14,-8.84,0.00,0.00"
1744752149.6970854,"-0.13,-0.08,0.02,-0.09,-0.05,-0.03,3.22,165.16,-8.83,0.00,0.00"
1744752149.7203763,"-0.12,-0.12,-0.04,-0.11,-0.11,-0.00,3.21,165.10,-8.80,0.00,0.00"
1744752149.7429411,"-0.15,-0.13,0.02,-0.03,-0.11,-0.02,3.28,165.11,-8.81,0.00,0.00"
1744752149.7658486,"-0.12,-0.11,-0.01,-0.04,-0.12,0.02,3.27,165.09,-8.78,0.00,0.00"
1744752149.7895677,"-0.12,-0.09,-0.02,-0.04,-0.12,-0.03,3.28,165.09,-8.83,0.00,0.00"
1744752149.8111525,"-0.15,-0.13,0.02,-0.05,-0.14,-0.02,3.26,165.07,-8.81,0.00,0.00"
1744752149.8347206,"-0.12,-0.05,-0.01,0.01,-0.08,-0.00,3.33,165.13,-8.80,0.00,0.00"
1744752149.8584943,"-0.08,-0.10,-0.03,-0.07,-0.16,0.03,3.24,165.05,-8.77,0.00,0.00"
1744752149.880705,"-0.11,-0.11,-0.02,-0.02,-0.11,-0.04,3.29,165.10,-8.83,0.00,0.00"
1744752149.903528,"-0.11,-0.18,-0.02,-0.07,-0.09,-0.01,3.24,165.12,-8.80,0.00,0.00"
1744752149.9258506,"-0.10,-0.13,-0.03,-0.00,-0.14,-0.02,3.31,165.08,-8.81,0.00,0.00"
1744752149.9495893,"-0.08,-0.16,-0.01,-0.07,-0.11,0.05,3.24,165.10,-8.75,0.00,0.00"
1744752149.9723861,"-0.10,-0.18,-0.01,-0.03,-0.12,0.00,3.29,165.09,-8.80,0.00,0.00"
1744752149.9965851,"-0.06,-0.14,0.01,-0.05,-0.12,-0.00,3.26,165.09,-8.80,0.00,0.00"
1744752150.0191784,"-0.16,-0.10,-0.00,-0.02,-0.11,-0.06,3.30,165.10,-8.85,0.00,0.00"
1744752150.0418363,"-0.17,-0.15,-0.02,-0.05,-0.12,0.03,3.26,165.10,-8.77,0.00,0.00"
1744752150.064565,"-0.13,-0.11,-0.04,-0.01,-0.10,-0.03,3.30,165.11,-8.82,0.00,0.00"
1744752150.0883586,"-0.10,-0.12,-0.02,-0.02,-0.08,-0.01,3.29,165.13,-8.81,0.00,0.00"
1744752150.1108854,"-0.13,-0.10,0.01,-0.07,-0.11,-0.02,3.24,165.10,-8.82,0.00,0.00"
1744752150.1339846,"-0.12,-0.11,-0.04,-0.04,-0.10,-0.00,3.27,165.11,-8.80,0.00,0.00"
1744752150.156385,"-0.09,-0.12,0.02,-0.03,-0.07,-0.03,3.28,165.15,-8.82,0.00,0.00"
1744752150.1797264,"-0.15,-0.15,-0.01,-0.06,-0.12,-0.04,3.25,165.09,-8.84,0.00,0.00"
1744752150.2037685,"-0.07,-0.11,-0.05,-0.08,-0.10,-0.05,3.23,165.11,-8.85,0.00,0.00"
1744752150.2269332,"-0.15,-0.17,-0.01,0.01,-0.07,-0.05,3.32,165.14,-8.85,0.00,0.00"
1744752150.2490547,"-0.19,-0.11,-0.01,-0.05,-0.07,0.01,3.26,165.15,-8.79,0.00,0.00"
1744752150.2723844,"-0.11,-0.15,-0.03,-0.01,-0.12,-0.01,3.30,165.09,-8.81,0.00,0.00"
1744752150.2951357,"-0.08,-0.16,-0.00,-0.05,-0.12,-0.03,3.26,165.09,-8.83,0.00,0.00"
1744752150.3185065,"-0.15,-0.14,-0.02,-0.04,-0.09,0.02,3.27,165.12,-8.77,0.00,0.00"
1744752150.341138,"-0.11,-0.14,-0.03,-0.08,-0.09,-0.04,3.23,165.13,-8.84,0.00,0.00"
1744752150.3639665,"-0.14,-0.16,-0.06,-0.04,-0.15,0.01,3.27,165.06,-8.78,0.00,0.00"
1744752150.3867095,"-0.09,-0.13,-0.03,-0.06,-0.13,0.03,3.25,165.08,-8.77,0.00,0.00"
1744752150.4102738,"-0.14,-0.11,-0.01,-0.06,-0.12,0.01,3.25,165.09,-8.79,0.00,0.00"
1744752150.4332433,"-0.12,-0.11,0.00,-0.08,-0.10,-0.05,3.23,165.12,-8.84,0.00,0.00"
1744752150.4569228,"-0.13,-0.12,-0.03,-0.02,-0.09,-0.06,3.29,165.12,-8.85,0.00,0.00"
1744752150.4792268,"-0.06,-0.11,0.02,-0.00,-0.12,-0.02,3.31,165.10,-8.82,0.00,0.00"
1744752150.5024905,"-0.08,-0.13,-0.02,-0.05,-0.08,-0.08,3.27,165.13,-8.88,0.00,0.00"
1744752150.524411,"-0.11,-0.09,0.02,-0.04,-0.08,-0.05,3.27,165.13,-8.85,0.00,0.00"
1744752150.5464127,"-0.13,-0.11,-0.01,-0.03,-0.11,0.00,3.28,165.10,-8.80,0.00,0.00"
1744752150.5705833,"-0.14,-0.13,0.05,-0.08,-0.11,-0.06,3.23,165.11,-8.86,0.00,0.00"
1744752150.5942564,"-0.12,-0.11,-0.05,-0.03,-0.14,-0.06,3.28,165.08,-8.85,0.00,0.00"
1744752150.61746,"-0.13,-0.11,-0.03,-0.07,-0.10,-0.02,3.24,165.12,-8.82,0.00,0.00"
1744752150.6398907,"-0.09,-0.07,-0.03,-0.06,-0.13,0.02,3.25,165.09,-8.78,0.00,0.00"
1744752150.6622696,"-0.07,-0.10,0.02,-0.03,-0.14,-0.00,3.28,165.08,-8.80,0.00,0.00"
1744752150.6862864,"-0.10,-0.12,-0.03,-0.02,-0.15,-0.00,3.29,165.06,-8.80,0.00,0.00"
1744752150.7097955,"-0.13,-0.17,-0.02,0.00,-0.11,-0.00,3.31,165.10,-8.80,0.00,0.00"
1744752150.7333212,"-0.10,-0.15,0.00,-0.03,-0.10,-0.02,3.28,165.11,-8.82,0.00,0.00"
1744752150.75632,"-0.14,-0.10,-0.02,0.02,-0.09,-0.07,3.33,165.12,-8.87,0.00,0.00"
1744752150.7783344,"-0.11,-0.15,-0.02,-0.02,-0.08,-0.03,3.30,165.13,-8.83,0.00,0.00"
1744752150.8012183,"-0.11,-0.13,0.00,-0.05,-0.09,-0.05,3.26,165.12,-8.85,0.00,0.00"
1744752150.824822,"-0.12,-0.14,-0.01,-0.02,-0.09,-0.02,3.29,165.12,-8.82,0.00,0.00"
1744752150.8480577,"-0.09,-0.15,-0.03,-0.08,-0.07,-0.02,3.23,165.15,-8.81,0.00,0.00"
1744752150.8705459,"-0.06,-0.16,0.01,0.01,-0.07,0.02,3.32,165.14,-8.77,0.00,0.00"
1744752150.8939416,"-0.17,-0.12,0.03,-0.04,-0.04,0.01,3.27,165.17,-8.79,0.00,0.00"
1744752150.9165494,"-0.06,-0.16,-0.01,-0.01,-0.14,-0.04,3.30,165.07,-8.83,0.00,0.00"
1744752150.9388309,"-0.08,-0.16,-0.02,-0.08,-0.13,-0.03,3.23,165.08,-8.83,0.00,0.00"
1744752150.9623199,"-0.08,-0.14,-0.07,-0.08,-0.14,-0.03,3.23,165.07,-8.82,0.00,0.00"
1744752150.9850059,"-0.09,-0.12,-0.06,-0.03,-0.11,-0.03,3.28,165.10,-8.83,0.00,0.00"
1744752151.0087838,"-0.11,-0.16,0.04,-0.03,-0.15,0.01,3.28,165.06,-8.79,0.00,0.00"
1744752151.0316644,"-0.14,-0.12,-0.04,-0.05,-0.11,0.02,3.26,165.11,-8.78,0.00,0.00"
1744752151.0553672,"-0.12,-0.12,-0.01,-0.00,-0.09,-0.02,3.31,165.12,-8.81,0.00,0.00"
1744752151.0774715,"-0.12,-0.16,-0.01,-0.06,-0.13,-0.04,3.25,165.08,-8.84,0.00,0.00"
1744752151.100237,"-0.08,-0.15,-0.04,-0.06,-0.08,-0.02,3.25,165.14,-8.81,0.00,0.00"
1744752151.123075,"-0.21,-0.09,-0.02,-0.06,-0.10,-0.03,3.25,165.12,-8.83,0.00,0.00"
1744752151.14666,"-0.12,-0.11,0.00,-0.04,-0.15,0.04,3.28,165.06,-8.75,0.00,0.00"
1744752151.169394,"-0.10,-0.12,-0.04,-0.05,-0.09,-0.05,3.27,165.12,-8.84,0.00,0.00"
1744752151.192523,"-0.04,-0.08,-0.02,-0.03,-0.13,-0.04,3.28,165.08,-8.83,0.00,0.00"
1744752151.2160976,"-0.07,-0.11,0.00,-0.06,-0.11,0.01,3.25,165.10,-8.79,0.00,0.00"
1744752151.238372,"-0.11,-0.08,0.00,-0.05,-0.09,-0.02,3.26,165.13,-8.81,0.00,0.00"
1744752151.2606442,"-0.15,-0.18,-0.01,-0.02,-0.07,-0.08,3.29,165.15,-8.87,0.00,0.00"
1744752151.284955,"-0.13,-0.12,-0.01,-0.06,-0.10,-0.07,3.25,165.11,-8.86,0.00,0.00"
1744752151.307115,"-0.09,-0.11,-0.06,-0.06,-0.12,0.03,3.25,165.09,-8.77,0.00,0.00"
1744752151.3305972,"-0.15,-0.15,-0.01,-0.06,-0.08,-0.03,3.25,165.13,-8.83,0.00,0.00"
1744752151.3545635,"-0.09,-0.09,-0.01,-0.03,-0.09,-0.01,3.28,165.12,-8.81,0.00,0.00"
1744752151.3769615,"-0.15,-0.11,-0.02,-0.03,-0.07,-0.01,3.28,165.14,-8.81,0.00,0.00"
1744752151.3999453,"-0.12,-0.14,-0.02,-0.06,-0.10,-0.00,3.25,165.12,-8.80,0.00,0.00"
1744752151.4221034,"-0.11,-0.16,-0.03,-0.02,-0.14,-0.02,3.29,165.07,-8.82,0.00,0.00"
1744752151.4451323,"-0.12,-0.14,-0.03,-0.05,-0.07,0.02,3.27,165.14,-8.78,0.00,0.00"
1744752151.4683359,"-0.14,-0.11,-0.00,-0.02,-0.10,0.01,3.29,165.11,-8.78,0.00,0.00"
1744752151.4918883,"-0.11,-0.13,0.00,-0.06,-0.13,-0.08,3.25,165.08,-8.88,0.00,0.00"
1744752151.5145884,"-0.07,-0.13,-0.03,-0.05,-0.08,-0.01,3.26,165.13,-8.81,0.00,0.00"
1744752151.5370302,"-0.11,-0.16,-0.00,-0.02,-0.12,0.00,3.29,165.09,-8.79,0.00,0.00"
1744752151.560192,"-0.06,-0.13,-0.05,-0.02,-0.09,0.04,3.29,165.12,-8.76,0.00,0.00"
1744752151.5833514,"-0.06,-0.11,-0.04,-0.04,-0.11,0.01,3.27,165.10,-8.78,0.00,0.00"
1744752151.6068735,"-0.12,-0.21,0.03,-0.10,-0.10,0.04,3.22,165.11,-8.76,0.00,0.00"
1744752151.6301043,"-0.12,-0.15,-0.04,-0.02,-0.11,0.07,3.29,165.10,-8.73,0.00,0.00"
1744752151.652887,"-0.14,-0.12,-0.05,-0.06,-0.05,0.00,3.25,165.16,-8.79,0.00,0.00"
1744752151.6761024,"-0.15,-0.10,0.01,-0.02,-0.08,0.05,3.29,165.13,-8.75,0.00,0.00"
1744752151.6986496,"-0.12,-0.10,-0.00,-0.07,-0.11,0.00,3.24,165.10,-8.79,0.00,0.00"
1744752151.7219553,"-0.13,-0.13,0.02,-0.03,-0.05,0.02,3.28,165.16,-8.78,0.00,0.00"
1744752151.7448547,"-0.12,-0.10,-0.00,-0.05,-0.06,-0.01,3.26,165.16,-8.81,0.00,0.00"
1744752151.767703,"-0.13,-0.17,-0.01,-0.06,-0.05,-0.03,3.25,165.16,-8.83,0.00,0.00"
1744752151.7903485,"-0.07,-0.16,-0.04,0.00,-0.06,0.02,3.31,165.15,-8.77,0.00,0.00"
1744752151.8139331,"-0.11,-0.17,-0.02,-0.09,-0.07,-0.01,3.23,165.14,-8.81,0.00,0.00"
1744752151.8364527,"-0.11,-0.07,-0.04,-0.04,-0.12,0.02,3.28,165.09,-8.78,0.00,0.00"
1744752151.8599358,"-0.10,-0.13,-0.02,-0.03,-0.13,-0.02,3.28,165.08,-8.81,0.00,0.00"
1744752151.8834422,"-0.08,-0.15,-0.02,-0.04,-0.09,0.02,3.27,165.12,-8.78,0.00,0.00"
1744752151.9061854,"-0.12,-0.11,0.00,-0.01,-0.07,-0.02,3.30,165.14,-8.81,0.00,0.00"
1744752151.9294894,"-0.09,-0.14,0.01,-0.07,-0.09,-0.02,3.24,165.13,-8.81,0.00,0.00"
1744752151.9518957,"-0.15,-0.17,-0.04,-0.01,-0.07,-0.02,3.30,165.15,-8.82,0.00,0.00"
1744752151.9752305,"-0.11,-0.08,0.03,-0.09,-0.12,-0.03,3.22,165.09,-8.83,0.00,0.00"
1744752151.9975283,"-0.11,-0.11,0.01,-0.06,-0.13,-0.03,3.25,165.08,-8.83,0.00,0.00"
1744752152.0202734,"-0.11,-0.13,0.02,-0.02,-0.12,-0.03,3.29,165.09,-8.83,0.00,0.00"
1744752152.043876,"-0.12,-0.12,-0.03,-0.05,-0.11,0.00,3.26,165.10,-8.79,0.00,0.00"
1744752152.0668023,"-0.04,-0.11,0.00,-0.04,-0.14,0.05,3.27,165.07,-8.74,0.00,0.00"
1744752152.0896711,"-0.16,-0.09,-0.00,-0.01,-0.15,0.07,3.30,165.07,-8.73,0.00,0.00"
1744752152.1132276,"-0.08,-0.09,-0.03,-0.01,-0.11,0.00,3.30,165.10,-8.79,0.00,0.00"
1744752152.1354165,"-0.12,-0.13,0.01,-0.05,-0.10,-0.01,3.27,165.12,-8.81,0.00,0.00"
1744752152.1586018,"-0.09,-0.13,-0.02,-0.01,-0.10,-0.02,3.30,165.12,-8.81,0.00,0.00"
1744752152.1826017,"-0.10,-0.13,-0.03,-0.02,-0.14,0.04,3.29,165.07,-8.76,0.00,0.00"
1744752152.205009,"-0.12,-0.11,-0.00,-0.07,-0.13,0.02,3.24,165.09,-8.78,0.00,0.00"
1744752152.2281015,"-0.12,-0.12,-0.02,-0.07,-0.07,-0.00,3.25,165.14,-8.80,0.00,0.00"
1744752152.2513,"-0.13,-0.12,0.00,-0.08,-0.12,0.05,3.23,165.10,-8.74,0.00,0.00"
1744752152.2740192,"-0.11,-0.12,-0.04,-0.09,-0.09,0.02,3.22,165.12,-8.78,0.00,0.00"
1744752152.2971282,"-0.12,-0.09,0.00,-0.02,-0.08,-0.02,3.29,165.13,-8.82,0.00,0.00"
1744752152.3199458,"-0.04,-0.09,0.02,-0.00,-0.11,-0.04,3.31,165.10,-8.84,0.00,0.00"
1744752152.342672,"-0.13,-0.09,-0.02,-0.05,-0.15,-0.05,3.27,165.07,-8.84,0.00,0.00"
1744752152.365719,"-0.06,-0.12,-0.01,-0.05,-0.13,0.03,3.26,165.09,-8.77,0.00,0.00"
1744752152.3893878,"-0.09,-0.14,-0.04,-0.02,-0.07,0.01,3.29,165.14,-8.79,0.00,0.00"
1744752152.4115348,"-0.11,-0.10,-0.01,-0.05,-0.16,-0.04,3.26,165.05,-8.83,0.00,0.00"
1744752152.4346764,"-0.09,-0.12,0.01,-0.03,-0.03,-0.04,3.28,165.18,-8.83,0.00,0.00"
1744752152.4577658,"-0.14,-0.10,0.02,-0.01,-0.11,-0.07,3.30,165.10,-8.87,0.00,0.00"
1744752152.4815426,"-0.09,-0.04,-0.03,-0.04,-0.10,-0.00,3.27,165.11,-8.80,0.00,0.00"
1744752152.5040696,"-0.15,-0.15,0.04,-0.05,-0.08,-0.00,3.26,165.13,-8.80,0.00,0.00"
1744752152.527776,"-0.11,-0.11,-0.03,-0.02,-0.07,0.02,3.29,165.15,-8.77,0.00,0.00"
1744752152.5487692,"-0.09,-0.11,-0.03,-0.08,-0.10,-0.00,3.24,165.11,-8.80,0.00,0.00"
1744752152.5726058,"-0.08,-0.10,-0.04,-0.08,-0.10,-0.01,3.23,165.11,-8.81,0.00,0.00"
1744752152.5970068,"-0.10,-0.14,0.01,-0.02,-0.10,-0.06,3.29,165.11,-8.86,0.00,0.00"
1744752152.6189988,"-0.11,-0.07,-0.05,-0.02,-0.12,-0.05,3.30,165.10,-8.85,0.00,0.00"
1744752152.6425261,"-0.07,-0.14,-0.02,-0.05,-0.09,-0.01,3.26,165.12,-8.81,0.00,0.00"
1744752152.665137,"-0.09,-0.17,0.04,-0.04,-0.08,-0.05,3.27,165.13,-8.85,0.00,0.00"
1744752152.6891444,"-0.21,-0.14,-0.02,-0.05,-0.07,-0.04,3.26,165.14,-8.84,0.00,0.00"
1744752152.7117162,"-0.08,-0.19,-0.02,-0.04,-0.13,-0.05,3.27,165.08,-8.84,0.00,0.00"
1744752152.7345145,"-0.10,-0.15,-0.01,-0.06,-0.12,-0.01,3.25,165.09,-8.80,0.00,0.00"
1744752152.7578518,"-0.11,-0.11,0.02,0.00,-0.14,-0.01,3.32,165.07,-8.81,0.00,0.00"
1744752152.780273,"-0.13,-0.14,0.01,-0.00,-0.14,-0.05,3.31,165.07,-8.85,0.00,0.00"
1744752152.8032064,"-0.05,-0.14,0.02,-0.05,-0.07,0.02,3.27,165.14,-8.78,0.00,0.00"
1744752152.8267097,"-0.08,-0.15,-0.01,-0.03,-0.10,0.02,3.28,165.11,-8.78,0.00,0.00"
1744752152.8488755,"-0.13,-0.14,-0.05,-0.08,-0.10,-0.04,3.23,165.11,-8.84,0.00,0.00"
1744752152.8722367,"-0.11,-0.13,-0.04,-0.02,-0.06,0.01,3.29,165.15,-8.78,0.00,0.00"
1744752152.8954544,"-0.11,-0.14,-0.01,-0.02,-0.07,0.00,3.29,165.15,-8.79,0.00,0.00"
1744752152.9186883,"-0.09,-0.13,-0.02,-0.07,-0.08,0.01,3.24,165.13,-8.78,0.00,0.00"
1744752152.9403594,"-0.09,-0.13,0.03,-0.02,-0.08,-0.06,3.29,165.14,-8.85,0.00,0.00"
1744752152.9635286,"-0.08,-0.07,-0.04,-0.02,-0.12,-0.06,3.29,165.09,-8.85,0.00,0.00"
1744752152.9872112,"-0.08,-0.10,0.04,-0.08,-0.17,0.02,3.24,165.04,-8.78,0.00,0.00"
1744752153.0103488,"-0.11,-0.12,-0.05,-0.07,-0.07,-0.06,3.24,165.14,-8.85,0.00,0.00"
1744752153.03339,"-0.10,-0.10,-0.01,-0.05,-0.08,-0.03,3.26,165.14,-8.83,0.00,0.00"
1744752153.0562441,"-0.07,-0.16,-0.05,-0.01,-0.09,-0.06,3.30,165.12,-8.86,0.00,0.00"
1744752153.07936,"-0.12,-0.13,-0.01,-0.03,-0.07,-0.04,3.28,165.14,-8.84,0.00,0.00"
1744752153.1021898,"-0.15,-0.11,-0.00,0.06,-0.07,-0.02,3.37,165.14,-8.81,0.00,0.00"
1744752153.1256266,"-0.13,-0.10,0.01,-0.04,-0.16,-0.06,3.27,165.05,-8.86,0.00,0.00"
1744752153.1488945,"-0.12,-0.16,-0.05,-0.04,-0.07,-0.04,3.27,165.14,-8.84,0.00,0.00"
1744752153.171788,"-0.09,-0.14,-0.01,-0.10,-0.10,-0.01,3.21,165.12,-8.80,0.00,0.00"
1744752153.1946175,"-0.07,-0.08,0.01,-0.04,-0.11,0.03,3.27,165.10,-8.76,0.00,0.00"
1744752153.2175412,"-0.07,-0.12,-0.03,-0.08,-0.07,-0.03,3.24,165.14,-8.83,0.00,0.00"
1744752153.239763,"-0.12,-0.11,-0.04,-0.05,-0.08,0.01,3.26,165.13,-8.78,0.00,0.00"
1744752153.264198,"-0.14,-0.13,-0.05,-0.05,-0.10,-0.01,3.26,165.11,-8.81,0.00,0.00"
1744752153.2864535,"-0.15,-0.11,0.01,-0.02,-0.08,-0.02,3.29,165.13,-8.81,0.00,0.00"
1744752153.3097024,"-0.10,-0.13,0.02,-0.06,-0.06,0.02,3.25,165.15,-8.78,0.00,0.00"
1744752153.332477,"-0.10,-0.10,-0.06,-0.07,-0.12,-0.03,3.24,165.09,-8.83,0.00,0.00"
1744752153.3559074,"-0.12,-0.13,-0.02,-0.02,-0.08,-0.02,3.29,165.13,-8.82,0.00,0.00"
1744752153.37778,"-0.11,-0.14,-0.05,-0.03,-0.10,-0.02,3.28,165.12,-8.81,0.00,0.00"
1744752153.4012966,"-0.06,-0.16,-0.04,-0.05,-0.16,-0.02,3.26,165.05,-8.81,0.00,0.00"
1744752153.424404,"-0.13,-0.12,-0.04,-0.04,-0.12,-0.01,3.27,165.09,-8.80,0.00,0.00"
1744752153.4467187,"-0.10,-0.14,-0.01,-0.08,-0.13,0.01,3.23,165.08,-8.78,0.00,0.00"
1744752153.47102,"-0.14,-0.08,0.00,-0.04,-0.12,-0.02,3.27,165.09,-8.81,0.00,0.00"
1744752153.4940412,"-0.12,-0.12,-0.03,-0.03,-0.13,0.02,3.28,165.08,-8.78,0.00,0.00"
1744752153.5160182,"-0.13,-0.14,0.01,-0.09,-0.10,-0.03,3.23,165.11,-8.83,0.00,0.00"
1744752153.538275,"-0.13,-0.13,-0.01,0.00,-0.05,-0.02,3.31,165.16,-8.81,0.00,0.00"
1744752153.5621755,"-0.08,-0.14,-0.00,-0.06,-0.11,0.01,3.25,165.10,-8.78,0.00,0.00"
1744752153.5855544,"-0.12,-0.11,-0.00,-0.07,-0.14,-0.00,3.25,165.07,-8.80,0.00,0.00"
1744752153.608847,"-0.07,-0.08,-0.03,-0.04,-0.10,0.02,3.27,165.11,-8.77,0.00,0.00"
1744752153.632152,"-0.10,-0.12,0.00,-0.02,-0.11,-0.04,3.30,165.10,-8.83,0.00,0.00"
1744752153.654852,"-0.14,-0.13,-0.02,-0.01,-0.11,-0.04,3.30,165.10,-8.84,0.00,0.00"
1744752153.6774771,"-0.05,-0.15,0.02,-0.04,-0.11,-0.03,3.27,165.11,-8.83,0.00,0.00"
