timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
1742159335.5070605,0.0035668183118104935,-1.5757838688292445,-0.00039911994826979935,-3.1556865177550257,-1.581928555165426,0.004968881607055664,0.0910963981870819,-0.12912190048927188,0.7301322094259042,0.007216550830556769,0.021932385500609653,1.5853241277862868
1742159335.5141943,0.0035668322816491127,-1.5757957897581996,-0.00040793418884277344,-3.1556621990599574,-1.5819252173053187,0.0049688746221363544,0.09110329696697547,-0.1291223038833415,0.7301324722892562,0.007216470300199741,0.02192683788630171,1.585324060971679
1742159335.5227118,0.0035822391510009766,-1.575780530969137,-0.00041512236930429935,-3.1556555233397425,-1.5819600264178675,0.004968881607055664,0.09109801754279082,-0.12911665711074252,0.7301337611820917,0.007177239493773922,0.021942682178130102,1.5853397475344044
1742159335.5307338,0.003566825296729803,-1.5757767162718714,-0.00039544329047203064,-3.1556865177550257,-1.5819409529315394,0.004984366707503796,0.0910910189495111,-0.1291203994442469,0.7301331736052807,0.007198407871280637,0.02193361575423025,1.5853397242694303
1742159335.5388958,0.0035703182220458984,-1.5757957897581996,-0.0004306699556764215,-3.1556745968260707,-1.581963841115133,0.004968881607055664,0.09111280900354225,-0.12911719105604935,0.7301293121742164,0.007213629598016812,0.021984825913381353,1.5853278493149674
1742159335.5467575,0.0035703182220458984,-1.5757957897581996,-0.0004306553746573627,-3.155689855615133,-1.5819485823260706,0.004965317435562611,0.09111467191608605,-0.12911904164126628,0.7301279943552172,0.007237582931862284,0.021984880062630306,1.5853241878345237
1742159335.5547743,0.0035618902184069157,-1.575780530969137,-0.0004115177143830806,-3.1556865177550257,-1.58195668855776,0.004968881607055664,0.09109794551486743,-0.1291188831216227,0.7301313734236743,0.007201551123079784,0.021961560337591442,1.5853194114270956
1742159335.5645883,0.003566825296729803,-1.575799127618307,-0.000430641055572778,-3.15565886119985,-1.581944767628805,0.004984366707503796,0.09111239351128818,-0.12911986475609896,0.7301304105069085,0.007219161461222108,0.021959992209744,1.5853396747160133
1742159335.5708833,0.0035703182220458984,-1.5757957897581996,-0.0004151655884925276,-3.1556865177550257,-1.5819137732135218,0.0049724457785487175,0.0911091274862352,-0.12912334361612174,0.7301297094404937,0.007250288724957374,0.021942747202246617,1.5853310561542135
1742159335.578295,0.003573811147361994,-1.575799127618307,-0.00041513884207233787,-3.1556555233397425,-1.5819600264178675,0.0049724457785487175,0.09110768726945423,-0.12911738788907567,0.7301320713787773,0.00719206859163904,0.021957217894724625,1.5853348564949485
1742159335.5869424,0.0035822391510009766,-1.575791975060934,-0.00040794131928123534,-3.1556712589659632,-1.581944767628805,0.004968881607055664,0.09110415802979048,-0.12911849666393904,0.73013200319836,0.007204997362085812,0.02194645580859722,1.585339636875493
1742159335.5948632,0.003585732076317072,-1.5758148632445277,-0.0004026672395411879,-3.155689855615133,-1.5819171110736292,0.004987931344658136,0.09111836578657316,-0.12912150878430906,0.7301287987387715,0.007255515633797796,0.021953235695388627,1.5853619592487347
1742159335.602452,0.003585732076317072,-1.5757957897581996,-0.00039548432687297463,-3.1556745968260707,-1.5819099585162562,0.004984366707503796,0.09110309392225588,-0.12912245824120266,0.7301325162773452,0.007228411227572552,0.021914982967301044,1.5853583554718769
1742159335.6110427,0.0035514116752892733,-1.5757924518980921,-0.0004115104675292969,-3.1556745968260707,-1.581951920186178,0.004965309984982014,0.09110204328220542,-0.1291204158446067,0.7301313407905081,0.00720543121474103,0.02195768044948101,1.5853052948256785
1742159335.619041,0.003566825296729803,-1.575791975060934,-0.00038407056126743555,-3.155689855615133,-1.5819323698626917,0.004953375086188316,0.09109645210038472,-0.1291214371945731,0.7301325219627258,0.007210509482243625,0.021932562036172012,1.5853086551054323
1742159335.627039,0.0035822391510009766,-1.575811048547262,-0.00039547705091536045,-3.1556745968260707,-1.5819361845599573,0.004968896042555571,0.09111143168754901,-0.1291195286280625,0.7301311026696874,0.0072196221918030415,0.02194751808202511,1.5853395670013035
1742159335.6352189,0.003573811147361994,-1.5757924518980921,-0.0004151655884925276,-3.1556745968260707,-1.581928555165426,0.0049688671715557575,0.09110618594926798,-0.12912123527373137,0.7301310399283573,0.007226561959675603,0.021942352228532427,1.5853310733266843
1742159335.6423793,0.0035822391510009766,-1.5758077106871546,-0.00042346029658801854,-3.155689855615133,-1.5819323698626917,0.00496532442048192,0.09112071625236477,-0.1291199331821776,0.7301275729180223,0.00725399323141541,0.021975926683996796,1.5853359780192633
1742159335.651078,0.0035822391510009766,-1.575799127618307,-0.00041514611802995205,-3.1556745968260707,-1.5819323698626917,0.004980816971510649,0.09111112294675637,-0.12911998616754838,0.7301304313544137,0.00722886983623966,0.021950615091597295,1.585351468879559
1742159335.6590805,0.003585732076317072,-1.5757957897581996,-0.00041513668838888407,-3.1556712589659632,-1.5819171110736292,0.004968896042555571,0.09110925446972956,-0.12912155124867902,0.7301310443144375,0.007235464816656728,0.021933405814961997,1.5853429277714148
1742159335.6670873,0.003585732076317072,-1.5757695637144984,-0.0004115250485483557,-3.1556745968260707,-1.5819209257708948,0.004968881607055664,0.09109328280181705,-0.12912113716186796,0.730133451554152,0.007211510716164578,0.021915636923741863,1.5853429864563178
1742159335.6750746,0.0035514116752892733,-1.575784822503561,-0.0004079461214132607,-3.1556745968260707,-1.5819252173053187,0.00496532442048192,0.09109647150379806,-0.12912371300946915,0.7301323814612528,0.007217655469119348,0.02192793394570981,1.5853051214446283
1742159335.6830842,0.003566825296729803,-1.5758077106871546,-0.0003919173323083669,-3.15565886119985,-1.581944767628805,0.004972424823790789,0.09110440311498057,-0.12911991487039678,0.7301330920515933,0.007195257957162768,0.02193632010362991,1.5853277353403918
1742159335.6910858,0.0035514116752892733,-1.575799127618307,-0.0003954575804527849,-3.1556745968260707,-1.581944767628805,0.004968881607055664,0.09110054194365347,-0.12912130789546203,0.7301321772496163,0.007203728144354073,0.021944690810456666,1.5853088087416225
1742159335.699084,0.0035514116752892733,-1.5758077106871546,-0.00041514611802995205,-3.155689855615133,-1.5819829146014612,0.004968881607055664,0.09111389464872793,-0.12911655563325417,0.7301282601202278,0.0072079200484269764,0.022008875935525522,1.5853090926355462
1742159335.706848,0.0035703182220458984,-1.5757924518980921,-0.00043423910392448306,-3.1556745968260707,-1.5819066206561487,0.00496532442048192,0.09111214109141083,-0.1291242113571524,0.7301293593893695,0.007258897803151158,0.02194008714724629,1.58532386530514
1742159335.7148387,0.003554904367774725,-1.5757767162718714,-0.00041630741907283664,-3.1556745968260707,-1.5819414297686976,0.004949831869453192,0.09109501312374363,-0.129121407434247,0.7301323522548078,0.007204839093681413,0.021940905537687103,1.5852932527501784
1742159335.7229123,0.003566825296729803,-1.575799127618307,-0.0004269957426004112,-3.1556745968260707,-1.5819485823260706,0.004972453229129314,0.09111307706613482,-0.12911938101898168,0.7301293543767625,0.00722548143670039,0.021972551963193584,1.585327809714045
1742159335.7309403,0.003570325206965208,-1.5757957897581996,-0.00037687551230192184,-3.1556865177550257,-1.581951920186178,0.0049688671715557575,0.09109627499846178,-0.129118729501308,0.7301330892643214,0.007189959402379065,0.021942632424070917,1.5853277861706139
1742159335.7389357,0.003585732076317072,-1.575799127618307,-0.00040266269934363663,-3.1556555233397425,-1.5819361845599573,0.004972438793629408,0.09110508162852803,-0.12911924844513212,0.7301332127199999,0.007200915343101819,0.021928780293243,1.585346595694104
1742159335.7465918,0.003573811147361994,-1.575811048547262,-0.0004079461214132607,-3.1556712589659632,-1.581951920186178,0.004949831869453192,0.09111409098674712,-0.12911834908365577,0.7301302631225662,0.007214281451352479,0.021966984907268273,1.5853121857816637
1742159335.7547674,0.0035668304190039635,-1.5757767162718714,-0.00039547705091536045,-3.155689855615133,-1.5819361845599573,0.004980802536010742,0.09109144119784919,-0.1291209792271681,0.7301328836222409,0.007204771784955518,0.02193253501663499,1.5853361333949658
1742159335.762733,0.003601460950449109,-1.575811048547262,-0.00041514611802995205,-3.1556712589659632,-1.5819395224200647,0.004968881607055664,0.09112008423478951,-0.12911733815122262,0.7301296333098722,0.007229690712842192,0.021963077556981354,1.5853587871639347
1742159335.770769,0.0035822251811623573,-1.575811048547262,-0.0003919127047993243,-3.1557051144041957,-1.58195668855776,0.004968881607055664,0.09111391245702627,-0.1291169777956143,0.7301287266170677,0.007224582882089538,0.0219849057253688,1.5853397287187394
1742159335.7787347,0.0035584252327680588,-1.5757767162718714,-0.0004115250485483557,-3.155689855615133,-1.581928555165426,0.004968881607055664,0.09109573302388231,-0.12912265306627976,0.730131457915526,0.007223387208442481,0.021939097833849945,1.5853157447457242
1742159335.786417,0.0035703182220458984,-1.575780530969137,-0.00039546488551422954,-3.1556621990599574,-1.5819323698626917,0.004987931344658136,0.09109074506500743,-0.1291211607504729,0.7301349639416014,0.007189134765602665,0.021910710679276545,1.5853466837163857
1742159335.7943897,0.0035703321918845177,-1.575811048547262,-0.00041514611802995205,-3.1556712589659632,-1.5819323698626917,0.004980802536010742,0.09111607344435255,-0.12912105202700344,0.7301296412042911,0.007235785832835766,0.02195724784469824,1.585339526419308
1742159335.8026998,0.0035703182220458984,-1.575799127618307,-0.0003919127047993243,-3.1556745968260707,-1.5819409529315394,0.004968881607055664,0.0911018019485467,-0.1291200596170251,0.7301324982583617,0.007203752597273284,0.021939037369973872,1.585327687120791
1742159335.8106966,0.003566825296729803,-1.5758077106871546,-0.000395469949580729,-3.1556998691954554,-1.581944767628805,0.004968881607055664,0.09111056241674188,-0.12911985120459052,0.7301291841867517,0.00723019285587599,0.021971479927655378,1.585324237541515
1742159335.8186967,0.003551449393853545,-1.575780530969137,-0.0004026770475320518,-3.15565886119985,-1.581928555165426,0.0049688746221363544,0.09109032107332503,-0.12912333970134562,0.7301346158866223,0.007195172958671546,0.02191063039532606,1.5853087247961513
1742159335.8267395,0.003585713217034936,-1.5757957897581996,-0.00043063139310106635,-3.1556745968260707,-1.5819323698626917,0.004965329077094793,0.09111482138381044,-0.1291196493518287,0.7301293504033506,0.00723822583050059,0.021960190445814907,1.5853394545378783
1742159335.8351972,0.003585719969123602,-1.575811048547262,-0.0003804686130024493,-3.155677934686178,-1.5819485823260706,0.004968881607055664,0.0911072506558597,-0.12911771194245472,0.7301321380331964,0.0072005908195784145,0.021948124094729304,1.5853431358520413
1742159335.843204,0.003566858358681202,-1.575799127618307,-0.0003991127014160156,-3.15565886119985,-1.581963841115133,0.004987900145351887,0.09110182887950882,-0.12911757645312838,0.7301332071710989,0.007179293740845846,0.021950208083329058,1.585343396025306
1742159335.8513489,0.003573799040168524,-1.5758077106871546,-0.0004079461214132607,-3.1557017765440882,-1.5819485823260706,0.004984355065971613,0.09111586274649087,-0.12911872349235146,0.7301278979031778,0.007238635973217707,0.02198581501504989,1.5853467097036782
1742159335.8584507,0.0035703321918845177,-1.5757647953429164,-0.0003919127047993243,-3.15565886119985,-1.5819361845599573,0.004968881607055664,0.09108005123751345,-0.1291207335772183,0.730136997688271,0.007168048347493157,0.021895955345456262,1.5853276981448916
1742159335.8664987,0.0035703321918845177,-1.575799127618307,-0.00039549643406644464,-3.1556745968260707,-1.581951920186178,0.004953408148139715,0.09110298944954573,-0.12911870665250236,0.7301321658719193,0.007197743238030369,0.021950471412990568,1.5853123093069788
1742159335.874335,0.003551435424014926,-1.575780530969137,-0.00039547705091536045,-3.155677934686178,-1.581944767628805,0.004977179225534201,0.09109020372607489,-0.12912133774611545,0.7301335715341694,0.00719177200140119,0.021932755762488227,1.5853171611000756
1742159335.8833408,0.003573799040168524,-1.575811048547262,-0.00043063139310106635,-3.1556712589659632,-1.581904713307516,0.004965329077094793,0.09112173378995256,-0.12912410219188653,0.7301282875899302,0.00726959267886464,0.021947725689123117,1.5853273058328419
1742159335.8905058,0.003573799040168524,-1.575811048547262,-0.0003919127047993243,-3.1556931934752406,-1.5819676558123987,0.004984355065971613,0.09111136640920572,-0.12911641678264588,0.7301297582186567,0.007206848863069687,0.021984042480376116,1.5853468445784993
1742159335.8993344,0.0035703182220458984,-1.5757767162718714,-0.0003876686096191406,-3.155689855615133,-1.581951920186178,0.004953408148139715,0.09108926088504773,-0.12911874460192854,0.7301335640059684,0.007185839658167503,0.021938796838694062,1.5853123488853114
1742159335.9064784,0.003566837403923273,-1.575780530969137,-0.0004306458286009729,-3.15564026455068,-1.581963841115133,0.004984355065971613,0.09109936728092806,-0.12911758665617956,0.7301337055646802,0.007174840085434233,0.0219457128911568,1.5853398245568477
1742159335.915334,0.003573799040168524,-1.575811048547262,-0.000423431396484375,-3.1556555233397425,-1.5819676558123987,0.004984355065971613,0.09111734301634752,-0.12911641491941722,0.7301302393972989,0.007202150075263535,0.02197905967824622,1.5853467896777511
1742159335.9233313,0.003573799040168524,-1.5757957897581996,-0.00039547705091536045,-3.1556712589659632,-1.581944767628805,0.004968881607055664,0.09110110458312658,-0.12911927964617226,0.730132770776281,0.007198264642801209,0.02193960288733464,1.5853311962048486
1742159335.9305263,0.003585719969123602,-1.5758077106871546,-0.00041152501944452524,-3.1556865177550257,-1.5819323698626917,0.004980802536010742,0.09111676879752184,-0.12911964146375055,0.730128931939816,0.007242112131633861,0.021963933570340863,1.5853549370727613
1742159335.9386911,0.003566837403923273,-1.5757957897581996,-0.0004151410539634526,-3.1556712589659632,-1.581944767628805,0.004984355065971613,0.0911067832878046,-0.12911987976214676,0.7301310134158551,0.007214027715592894,0.02195498934144889,1.5853397001696217
1742159335.9466026,0.003566837403923273,-1.5757996044554652,-0.0004115104675292969,-3.1556745968260707,-1.581951920186178,0.004977179225534201,0.0911081705787544,-0.129118996326259,0.7301306913988124,0.007211069091657466,0.021963383836618874,1.5853325779038763
1742159335.954542,0.003589201020076871,-1.575811048547262,-0.00042698864126577973,-3.1556555233397425,-1.581944767628805,0.004968881607055664,0.09112054884771413,-0.1291178132677422,0.7301299467722735,0.007222669364784358,0.021963993545022705,1.5853465448623674
1742159335.9625463,0.0035703182220458984,-1.575780530969137,-0.00043060732423327863,-3.1556712589659632,-1.581928555165426,0.004968881607055664,0.09110360300469446,-0.1291215550612058,0.7301310344000608,0.007226740176546562,0.021942473847023306,1.5853276030471644
1742159335.9713817,0.003585719969123602,-1.5757838688292445,-0.0004306312766857445,-3.1556745968260707,-1.581928555165426,0.004968881607055664,0.09110793422816976,-0.1291201405038498,0.7301304369747795,0.007231860897044527,0.021947846629744416,1.585343002831432
1742159335.9785345,0.0035822391510009766,-1.575811048547262,-0.0004306312766857445,-3.155667921105856,-1.5819323698626917,0.004984355065971613,0.09112238599672512,-0.1291199448615803,0.7301285493859383,0.007245303297817907,0.02196685035026698,1.5853549753247664
1742159335.9873877,0.0035703182220458984,-1.575784822503561,-0.00039191253017634153,-3.155689855615133,-1.5819013754474085,0.0049498556181788445,0.0910954276059384,-0.1291249220250944,0.73013250463254,0.007235414424165255,0.02190880244276907,1.5853084033488956
1742159335.9953797,0.0035822391510009766,-1.5757957897581996,-0.0003840825811494142,-3.155689855615133,-1.5819323698626917,0.004949841648340225,0.0911006519906549,-0.12912002541014278,0.730132174578971,0.007213336149487685,0.0219356666638774,1.5853205292795274
1742159336.0023754,0.0035822391510009766,-1.5757957897581996,-0.0003919270820915699,-3.1556745968260707,-1.5819252173053187,0.0049688746221363544,0.09110143482040725,-0.12912091067831089,0.7301328173664845,0.007213419924849619,0.02192415588327369,1.5853394873490894
1742159336.010551,0.0035703182220458984,-1.575799127618307,-0.00041151768527925014,-3.1556621990599574,-1.581963841115133,0.0049843620508909225,0.0911068296871415,-0.1291172350479247,0.7301318063146754,0.0071916193040670396,0.02196260877324927,1.585343317075096
1742159336.0183764,0.0035822391510009766,-1.5758148632445277,-0.0004306312766857445,-3.1556745968260707,-1.581944767628805,0.004972427152097225,0.09112538602775679,-0.12911840691639515,0.7301276047902439,0.007243632636968079,0.021984851643428924,1.585343143108679
1742159336.0269458,0.0035668304190039635,-1.575780530969137,-0.00039545551408082247,-3.15565886119985,-1.581928555165426,0.004953408148139715,0.0910898914946924,-0.1291219511444377,0.7301352612081061,0.007189139598348104,0.021905070237083275,1.5853086420794507
1742159336.0345376,0.003585719969123602,-1.5757957897581996,-0.0004199003742542118,-3.1556712589659632,-1.5819209257708948,0.004965336062014103,0.0911108418001781,-0.12912107607130305,0.7301306143646251,0.007236170405975163,0.02194014374528691,1.5853393826554336
1742159336.0433614,0.0035703182220458984,-1.5757924518980921,-0.00042700290214270353,-3.15565886119985,-1.5819137732135218,0.0049843620508909225,0.09110780463627974,-0.12912336850132305,0.7301313759776198,0.00723543068790712,0.021927588979385165,1.585342941221541
1742159336.0511334,0.003570311237126589,-1.575780530969137,-0.0003991127014160156,-3.155689855615133,-1.581944767628805,0.0049688746221363544,0.09109530217052121,-0.12911959529159633,0.7301322029575269,0.007203705050873805,0.021945149798482853,1.5853277440649547
1742159336.0592813,0.0035857269540429115,-1.5757957897581996,-0.0004062414518557489,-3.1556712589659632,-1.5819323698626917,0.004968881607055664,0.09110626016953159,-0.1291196952300524,0.7301318224719537,0.007216413916845298,0.02193840092641231,1.5853430263844117
1742159336.0671456,0.003601429983973503,-1.5757957897581996,-0.0003991127014160156,-3.1556712589659632,-1.5819171110736292,0.004972427152097225,0.09110592139296018,-0.12912014897606577,0.7301324763787418,0.00722271312193223,0.021920924641976956,1.585362162209139
1742159336.075341,0.003585719969123602,-1.5757957897581996,-0.00041871063876897097,-3.155677934686178,-1.5819323698626917,0.004961698781698942,0.09111123941005943,-0.1291196647917385,0.730130123593183,0.00723139977483089,0.02195346614602957,1.5853358396026942
1742159336.0829275,0.003551445435732603,-1.5757957897581996,-0.0004306000773794949,-3.155677934686178,-1.5819171110736292,0.004961734171956778,0.0911108089501806,-0.129124638923189,0.7301290777748805,0.007253154247721874,0.02195059422873945,1.585301482483232
1742159336.0909235,0.003585719969123602,-1.575768610040182,-0.0004424953367561102,-3.1556712589659632,-1.5819323698626917,0.0049843620508909225,0.09110267110788645,-0.12911968698973025,0.7301310499943624,0.00722372242651257,0.021945551004723583,1.5853585256798237
1742159336.0989218,0.0035857269540429115,-1.575846334496969,-0.00039544125320389867,-3.1556745968260707,-1.581951920186178,0.004972427152097225,0.09113225318803071,-0.12911721007132246,0.7301278843430118,0.007235061880278289,0.02198753171596269,1.585346651241385
1742159336.1069221,0.003585701109841466,-1.5757767162718714,-0.00039910548366606236,-3.1556621990599574,-1.581951920186178,0.004949841648340225,0.0910917201530205,-0.12911736231609866,0.7301349633045346,0.007172963926711846,0.021926051857455855,1.5853241287057722
1742159336.1146684,0.003585701109841466,-1.575761457482809,-0.0003919270820915699,-3.1556745968260707,-1.5819676558123987,0.004968881607055664,0.09108198056166804,-0.12911545736464294,0.7301358869799429,0.007152793290023148,0.021930581071917466,1.585343324872098
1742159336.1228018,0.003582232166081667,-1.5758077106871546,-0.00040793896187096834,-3.1556745968260707,-1.5819323698626917,0.004984355065971613,0.09111367390102454,-0.12911998223539276,0.7301302961831906,0.007230007926537964,0.021951682888515085,1.585354989791241
1742159336.1308577,0.0035891772713512182,-1.575811048547262,-0.0004151410539634526,-3.155689855615133,-1.5819137732135218,0.004965322092175484,0.09112078144454801,-0.12912159025088987,0.7301280339054229,0.0072646676359528935,0.021957455982906892,1.5853427716377277
1742159336.138859,0.0035703182220458984,-1.5757957897581996,-0.0004342028987593949,-3.155689855615133,-1.5819252173053187,0.004980816971510649,0.09111588636493946,-0.1291219019316543,0.7301277030661109,0.00725899563765936,0.021969311567066805,1.585339509230546
1742159336.146629,0.00356684229336679,-1.575811048547262,-0.0004389118403196335,-3.155689855615133,-1.5819252173053187,0.004968881607055664,0.09112583505946839,-0.12912218021244576,0.7301258965683294,0.007274653871026607,0.0219849568143745,1.585324073671485
1742159336.1546257,0.0035668492782860994,-1.5757838688292445,-0.0003991127014160156,-3.15565886119985,-1.5819605032550257,0.004980802536010742,0.09109300916992862,-0.12911801703967687,0.7301345961024561,0.007169788717082479,0.021935627823404608,1.5853362870994803
1742159336.1626394,0.0035584112629294395,-1.5757924518980921,-0.00039910548366606236,-3.1556745968260707,-1.5819485823260706,0.004968881607055664,0.09109880158475582,-0.12912020912980054,0.730132453097756,0.0071982533637626345,0.02194536291146504,1.585315845161329
1742159336.17063,0.0035703321918845177,-1.5757924518980921,-0.0004151410539634526,-3.155689855615133,-1.581963841115133,0.004953420255333185,0.09110753616763974,-0.1291172019489152,0.7301296671636076,0.007210532710321614,0.02198206739804874,1.5853124308780449
1742159336.1787438,0.0035549283493310213,-1.5757957897581996,-0.0004270101781003177,-3.1556712589659632,-1.5819605032550257,0.004968881607055664,0.09110919707230625,-0.1291190137540963,0.7301299352165802,0.007210910848392411,0.021976594505107767,1.5853124326497299
1742159336.186631,0.003601405769586563,-1.5757957897581996,-0.0003955035354010761,-3.1556865177550257,-1.5819252173053187,0.004968881607055664,0.09110655099218026,-0.12911914153892562,0.730131454055287,0.0072254027862595814,0.02193650105709763,1.5853586721409554
1742159336.1946309,0.003566856263205409,-1.575799127618307,-0.0003991127014160156,-3.155665536920065,-1.5819171110736292,0.004968881607055664,0.09110269346402054,-0.12912330017285784,0.7301326743130713,0.00722116216186259,0.021918797812622057,1.5853240332615794
1742159336.2026265,0.0035703182220458984,-1.575780530969137,-0.0004079580248799175,-3.155689855615133,-1.581944767628805,0.004984342958778143,0.09109826182281752,-0.1291195793088834,0.7301314124866085,0.007210866163531197,0.021952086902758898,1.5853432153071016
1742159336.2108622,0.0035737871658056974,-1.5758077106871546,-0.00041512673487886786,-3.1556621990599574,-1.581928555165426,0.004965341184288263,0.09111348947533868,-0.1291212245940717,0.7301307434524497,0.007228814690564843,0.021944501432902917,1.5853274867111788
1742159336.2189317,0.0035857080947607756,-1.575780530969137,-0.000380492681870237,-3.1556745968260707,-1.5819485823260706,0.004980802536010742,0.09108920754115803,-0.12911777853805317,0.7301351985331893,0.007174028023924563,0.02192157431750643,1.5853550856324732
1742159336.2268543,0.0035703182220458984,-1.575780530969137,-0.0004079580248799175,-3.155677934686178,-1.5819323698626917,0.004984342958778143,0.09109683152932396,-0.12912111700179846,0.7301324698734284,0.0072112914050409625,0.021932943417512965,1.5853431086641496
1742159336.234867,0.0035703182220458984,-1.5757767162718714,-0.0004115104675292969,-3.1556645832457484,-1.581928555165426,0.0049498798325657845,0.0910942002629659,-0.12912160513268298,0.7301336718388335,0.007203200935448554,0.021919228510526974,1.5853086076644691
1742159336.2424083,0.0035822391510009766,-1.5757838688292445,-0.00044245721073821187,-3.1556745968260707,-1.5819013754474085,0.004965341184288263,0.0911114729223941,-0.12912377150496737,0.730129409945676,0.007262618002276168,0.021935772203905548,1.5853357725700206
1742159336.2507875,0.0035514594055712223,-1.575780530969137,-0.0003991127014160156,-3.1556745968260707,-1.581951920186178,0.004972422029823065,0.09109100982975057,-0.1291204564680366,0.7301335309670559,0.007186321775089441,0.021938594859942526,1.585312476554454
1742159336.2587736,0.0035703182220458984,-1.575780530969137,-0.000391936773667112,-3.155689855615133,-1.5819485823260706,0.004968895576894283,0.09109289818587368,-0.129119139114387,0.7301328400065288,0.0071950369871963665,0.02194250990056712,1.5853278033318374
1742159336.2667882,0.0035703182220458984,-1.575839181939596,-0.00042698383913375437,-3.1556712589659632,-1.5819361845599573,0.004953420255333185,0.09113629308788425,-0.12912050891065474,0.7301260240599415,0.0072640072000641825,0.021991612634140338,1.585312113160869
1742159336.2747877,0.0035668492782860994,-1.5757838688292445,-0.00042698383913375437,-3.1556745968260707,-1.5819485823260706,0.0049843499436974525,0.09110425372982332,-0.12911940912141703,0.7301307408486738,0.007213561447434376,0.021960572450547056,1.5853397525940331
1742159336.2827857,0.0035668492782860994,-1.5757957897581996,-0.0003991127014160156,-3.1556745968260707,-1.581944767628805,0.004965348169207573,0.09110182797316409,-0.12911990178968613,0.7301321536362433,0.007203777943445799,0.021945048428797683,1.5853207159267944
1742159336.2901876,0.0035737871658056974,-1.575811048547262,-0.00042698383913375437,-3.155677934686178,-1.5819485823260706,0.0049843499436974525,0.09112126912253916,-0.12911871834201363,0.7301279807443698,0.007237580344330169,0.021984563037381347,1.5853466533836182
1742159336.2983327,0.003601405769586563,-1.575799127618307,-0.0003991127014160156,-3.155667921105856,-1.5819171110736292,0.004968867637217045,0.09110744356836453,-0.1291201491892798,0.7301324655754526,0.007222688421251017,0.021920908972221972,1.5853585698844876
1742159336.3071861,0.0035514594055712223,-1.5757996044554652,-0.0004079580248799175,-3.15565886119985,-1.5819252173053187,0.004965348169207573,0.09110312095295106,-0.129123701488314,0.7301324160572509,0.007216994425531438,0.021927112932118183,1.5853051530361002
1742159336.3151863,0.0035703182220458984,-1.575811048547262,-0.00041513395262882113,-3.1556712589659632,-1.581944767628805,0.004968881607055664,0.09111605280987278,-0.12911953235009188,0.7301296286039604,0.007225854896635704,0.0219669793094483,1.5853276853402383
1742159336.3231854,0.0035857080947607756,-1.575799127618307,-0.00039548921631649137,-3.1556712589659632,-1.5819485823260706,0.004968881607055664,0.09110457170506422,-0.12911772003954555,0.7301324624406549,0.0071977830988137,0.021945303495722008,1.5853431283761137
1742159336.3305168,0.003585715079680085,-1.5757957897581996,-0.000423431396484375,-3.15565886119985,-1.5819013754474085,0.004984364379197359,0.09111054275577841,-0.12912348624078593,0.7301314057632493,0.007244875844392435,0.021917769544889987,1.585358242842987
1742159336.3389237,0.0035857080947607756,-1.575799127618307,-0.0004186863952782005,-3.1557051144041957,-1.5819099585162562,0.004972422029823065,0.09111648104076964,-0.12912237052952863,0.7301274676386513,0.007273148242109894,0.021959915048379,1.585346407003683
1742159336.34739,0.0035822391510009766,-1.5757957897581996,-0.00037699760287068784,-3.1556712589659632,-1.5819409529315394,0.0049843499436974525,0.09109601752133328,-0.12911901086429992,0.7301344263695476,0.007186800130651458,0.02192214346628488,1.5853550818672397
1742159336.3548443,0.0035703182220458984,-1.5757924518980921,-0.0004079580248799175,-3.1556745968260707,-1.581928555165426,0.004968895576894283,0.09110332401932586,-0.12912156600498556,0.7301316840741023,0.007220912775187862,0.021936669130252957,1.5853276117742536
1742159336.362844,0.0035703182220458984,-1.575780530969137,-0.0003991127014160156,-3.155677934686178,-1.581944767628805,0.0049843499436974525,0.09109385800866131,-0.1291196113773728,0.7301332466435759,0.007194536762074814,0.02193573168555944,1.5853432120455844
1742159336.370679,0.003582232166081667,-1.575811048547262,-0.0003955156425945461,-3.1556931934752406,-1.5819485823260706,0.004956946708261967,0.09111368317031376,-0.1291179821136365,0.730129457316167,0.007224321841284292,0.02197196800968078,1.5853277254881726
1742159336.3788428,0.003585715079680085,-1.5757767162718714,-0.00043060732423327863,-3.1556745968260707,-1.581944767628805,0.004968881607055664,0.09110377072229697,-0.1291181662949895,0.7301310705922291,0.007213404681128985,0.021954948977802976,1.5853431305015881
1742159336.3868444,0.0035822391510009766,-1.575811048547262,-0.00039192239637486637,-3.1556712589659632,-1.581944767628805,0.004972422029823065,0.09110982781558999,-0.12911848651673014,0.7301317031117835,0.007207472130531586,0.02194882900231561,1.585343154871771
1742159336.3946755,0.003566875122487545,-1.575799127618307,-0.00043059029849246144,-3.15565886119985,-1.5819137732135218,0.004968867637217045,0.09111241985603696,-0.12912366273205558,0.7301304492272009,0.007243382014885101,0.02193562636652077,1.5853239931143455
1742159336.402844,0.0035514524206519127,-1.575791975060934,-0.00041865784442052245,-3.1556745968260707,-1.581928555165426,0.004980816505849361,0.09110419139063114,-0.1291232671644487,0.7301307711092687,0.007229305586100528,0.021944565206398474,1.5853206637668482
