Timestamp,X,Y,Z,Roll,Pitch
1744753572,-0.0187934,0.283583,0.150026,-3.06105,0.0677143
1744753572,-0.0187934,0.283583,0.150026,-3.06105,0.0677143
1744753572,-0.0186016,0.285375,0.150923,-3.05557,0.0651987
1744753572,-0.0323644,0.290502,0.144183,-3.02117,0.0818279
1744753572,-0.0323644,0.290502,0.144183,-3.02117,0.0818279
1744753572,-0.0198866,0.28265,0.144599,-3.07289,0.0661246
1744753572,-0.0201345,0.283644,0.145726,-3.07118,0.0653956
1744753572,-0.0201345,0.283644,0.145726,-3.07118,0.0653956
1744753572,-0.0188426,0.28844,0.148747,-3.06451,0.0638118
1744753572,-0.0184721,0.282482,0.143165,-3.07662,0.0657789
1744753572,-0.0184721,0.282482,0.143165,-3.07662,0.0657789
1744753572,-0.0174732,0.285745,0.146081,-3.07218,0.0656205
1744753572,-0.0182203,0.287304,0.151342,-3.04644,0.0614413
1744753572,-0.0182203,0.287304,0.151342,-3.04644,0.0614413
1744753572,-0.0179856,0.285983,0.151632,-3.04422,0.0623624
1744753572,-0.0207154,0.281786,0.15118,-3.0558,0.0673135
1744753572,-0.0193386,0.286543,0.151962,-3.04595,0.0627308
1744753572,-0.0193386,0.286543,0.151962,-3.04595,0.0627308
1744753572,-0.018627,0.285336,0.146255,-3.06835,0.0656672
1744753572,-0.0187821,0.290913,0.150563,-3.05576,0.0606392
1744753572,-0.0187821,0.290913,0.150563,-3.05576,0.0606392
1744753572,-0.0231178,0.291581,0.151806,-3.04186,0.066404
1744753572,-0.0260712,0.292205,0.14566,-3.04062,0.0737403
1744753572,-0.0260712,0.292205,0.14566,-3.04062,0.0737403
1744753572,-0.0192745,0.289589,0.149795,-3.06209,0.061375
1744753572,-0.0247813,0.295497,0.148186,-3.02296,0.0754175
1744753572,-0.0247813,0.295497,0.148186,-3.02296,0.0754175
1744753572,-0.019147,0.281784,0.151091,-3.04775,0.0638837
1744753572,-0.0170506,0.281935,0.143392,-3.07597,0.0661972
1744753572,-0.0218348,0.291745,0.149794,-3.05031,0.0643197
1744753572,-0.0218348,0.291745,0.149794,-3.05031,0.0643197
1744753572,-0.0190255,0.288069,0.148761,-3.06173,0.0625593
1744753572,-0.0184955,0.287393,0.148356,-3.06272,0.0637024
1744753572,-0.0184955,0.287393,0.148356,-3.06272,0.0637024
1744753572,-0.0177744,0.282665,0.142854,-3.07972,0.0658253
1744753572,-0.0192439,0.288511,0.148598,-3.0674,0.0640547
1744753572,-0.0192439,0.288511,0.148598,-3.0674,0.0640547
1744753572,-0.0200111,0.284049,0.151481,-3.05595,0.0665417
1744753572,-0.0173051,0.282847,0.144736,-3.072,0.0663084
1744753572,-0.0173051,0.282847,0.144736,-3.072,0.0663084
1744753572,-0.017597,0.281317,0.150214,-3.04891,0.0645149
1744753572,-0.0167683,0.288415,0.151221,-3.04975,0.0610205
1744753572,-0.0186263,0.287946,0.149154,-3.05888,0.062193
1744753572,-0.0186263,0.287946,0.149154,-3.05888,0.062193
1744753572,-0.0168981,0.280309,0.141181,-3.0921,0.0652089
1744753572,-0.0186193,0.281799,0.145925,-3.08178,0.0705345
1744753572,-0.0186193,0.281799,0.145925,-3.08178,0.0705345
1744753572,-0.0360623,0.298256,0.137984,-2.98494,0.093349
1744753572,-0.0194563,0.283009,0.149922,-3.06606,0.0694295
1744753572,-0.0194563,0.283009,0.149922,-3.06606,0.0694295
1744753572,-0.035945,0.294747,0.138933,-2.99929,0.0924733
1744753572,-0.0185335,0.285481,0.150646,-3.05536,0.0648895
1744753573,-0.0185335,0.285481,0.150646,-3.05536,0.0648895
1744753573,-0.017163,0.281287,0.143915,-3.08462,0.0686439
1744753573,-0.0193495,0.291403,0.151159,-3.05792,0.0590219
1744753573,-0.0193495,0.291403,0.151159,-3.05792,0.0590219
1744753573,-0.0306433,0.310246,0.130943,-2.86196,0.103045
1744753573,-0.0184615,0.282537,0.148396,-3.06705,0.0682497
1744753573,-0.0181483,0.285196,0.150985,-3.04941,0.0627677
1744753573,-0.0181483,0.285196,0.150985,-3.04941,0.0627677
1744753573,-0.0182048,0.284096,0.146112,-3.07504,0.0681001
1744753573,-0.0189294,0.284205,0.149384,-3.06643,0.068615
1744753573,-0.0189294,0.284205,0.149384,-3.06643,0.068615
1744753573,-0.0173825,0.283407,0.144315,-3.07507,0.0664506
1744753573,-0.0175877,0.287604,0.15182,-3.05397,0.0632564
1744753573,-0.0175877,0.287604,0.15182,-3.05397,0.0632564
1744753573,-0.0191325,0.290063,0.152357,-3.05358,0.0625598
1744753573,-0.0181393,0.283075,0.147814,-3.06745,0.0673615
1744753573,-0.0181393,0.283075,0.147814,-3.06745,0.0673615
1744753573,-0.0181664,0.287388,0.14807,-3.06314,0.0626441
1744753573,-0.019135,0.281667,0.150373,-3.05401,0.0653541
1744753573,-0.019135,0.281667,0.150373,-3.05401,0.0653541
1744753573,-0.024087,0.298885,0.146264,-3.00957,0.0808797
1744753573,-0.0158387,0.288702,0.153822,-3.04884,0.0564476
1744753573,-0.0158387,0.288702,0.153822,-3.04884,0.0564476
1744753573,-0.0239171,0.286225,0.139683,-3.0586,0.0757178
1744753573,-0.0204495,0.276388,0.143104,-3.0818,0.0646889
1744753573,-0.0176333,0.283925,0.1451,-3.07368,0.0668106
1744753573,-0.0176333,0.283925,0.1451,-3.07368,0.0668106
1744753573,-0.0208591,0.278071,0.149591,-3.06165,0.06807
1744753573,-0.0187705,0.27971,0.14784,-3.06977,0.0688277
1744753573,-0.0187705,0.27971,0.14784,-3.06977,0.0688277
1744753573,-0.0188301,0.288822,0.150082,-3.06334,0.0638908
1744753573,-0.0210127,0.286971,0.140357,-3.07073,0.0735818
1744753573,-0.0210127,0.286971,0.140357,-3.07073,0.0735818
1744753573,-0.0181093,0.285065,0.145937,-3.06875,0.0650292
1744753573,-0.0182103,0.284461,0.148075,-3.06914,0.0676637
1744753573,-0.0182103,0.284461,0.148075,-3.06914,0.0676637
1744753573,-0.0193469,0.280269,0.146845,-3.07606,0.0706079
1744753573,-0.0182006,0.284122,0.150911,-3.05076,0.0635181
1744753573,-0.0182006,0.284122,0.150911,-3.05076,0.0635181
1744753573,-0.0196257,0.285891,0.150662,-3.06065,0.0666603
1744753573,-0.0191068,0.290153,0.15051,-3.06112,0.062832
1744753573,-0.0191068,0.290153,0.15051,-3.06112,0.062832
1744753573,-0.0201377,0.290225,0.15174,-3.06307,0.0597291
1744753573,-0.0180988,0.286058,0.146732,-3.06741,0.0653519
1744753573,-0.0180433,0.282723,0.150334,-3.05467,0.0657306
1744753573,-0.0180433,0.282723,0.150334,-3.05467,0.0657306
1744753573,-0.0168995,0.280464,0.141027,-3.09569,0.0688142
1744753573,-0.020254,0.285862,0.152165,-3.05251,0.0662931
1744753573,-0.020254,0.285862,0.152165,-3.05251,0.0662931
1744753573,-0.0169697,0.288727,0.151255,-3.04344,0.0599078
1744753573,-0.0178673,0.284138,0.145422,-3.07504,0.0674099
1744753573,-0.0178673,0.284138,0.145422,-3.07504,0.0674099
1744753573,-0.0231997,0.287346,0.141194,-3.0554,0.0742761
1744753573,-0.0162095,0.280261,0.140962,-3.08748,0.0657724
1744753573,-0.0162095,0.280261,0.140962,-3.08748,0.0657724
1744753573,-0.0175411,0.280325,0.142016,-3.0955,0.0708093
1744753573,-0.0166894,0.274598,0.139677,-3.09212,0.0632277
1744753573,-0.023811,0.287174,0.138143,-3.05839,0.0776721
1744753573,-0.023811,0.287174,0.138143,-3.05839,0.0776721
1744753573,-0.0195755,0.283082,0.147685,-3.07869,0.0712459
1744753573,-0.0171746,0.282325,0.144802,-3.07717,0.0671985
1744753573,-0.0171746,0.282325,0.144802,-3.07717,0.0671985
1744753573,-0.0160693,0.279447,0.140961,-3.0881,0.0638932
1744753574,-0.0254523,0.292736,0.146281,-3.03962,0.0724872
1744753574,-0.0254523,0.292736,0.146281,-3.03962,0.0724872
1744753574,-0.017222,0.278765,0.141757,-3.07433,0.06298
1744753574,-0.0175601,0.28586,0.147357,-3.06442,0.0648372
1744753574,-0.0175601,0.28586,0.147357,-3.06442,0.0648372
1744753574,-0.0201976,0.290766,0.151757,-3.0597,0.059776
1744753574,-0.0189247,0.28073,0.142886,-3.07696,0.0652954
1744753574,-0.0189247,0.28073,0.142886,-3.07696,0.0652954
1744753574,-0.0290394,0.301853,0.140531,-3.01276,0.0844974
1744753574,-0.0181716,0.279444,0.14606,-3.07756,0.0695658
1744753574,-0.01724,0.28417,0.145706,-3.07131,0.0662409
1744753574,-0.01724,0.28417,0.145706,-3.07131,0.0662409
1744753574,-0.0189126,0.285293,0.145627,-3.07737,0.0685176
1744753574,-0.0234184,0.291185,0.143295,-3.04889,0.0735534
1744753574,-0.0234184,0.291185,0.143295,-3.04889,0.0735534
1744753574,-0.0181912,0.286785,0.148924,-3.06191,0.0642752
1744753574,-0.02048,0.286797,0.152036,-3.05371,0.0655694
1744753574,-0.02048,0.286797,0.152036,-3.05371,0.0655694
1744753574,-0.0179944,0.283706,0.150582,-3.05119,0.0638657
1744753574,-0.0190061,0.283477,0.149108,-3.0677,0.069006
1744753574,-0.0190061,0.283477,0.149108,-3.0677,0.069006
1744753574,-0.0128831,0.287684,0.137,-2.74564,0.0852178
1744753574,-0.0194724,0.291118,0.152076,-3.05557,0.0606162
1744753574,-0.0194724,0.291118,0.152076,-3.05557,0.0606162
1744753574,-0.0156112,0.284803,0.151084,-3.05414,0.0604044
1744753574,-0.0135203,0.283715,0.153625,-3.04974,0.0563593
1744753574,-0.0135203,0.283715,0.153625,-3.04974,0.0563593
1744753574,-0.0181815,0.285055,0.150993,-3.04627,0.0616772
1744753574,-0.0189768,0.284041,0.15108,-3.04956,0.0633286
1744753574,-0.0189768,0.284041,0.15108,-3.04956,0.0633286
1744753574,-0.0191897,0.287111,0.151286,-3.05464,0.0644838
1744753574,-0.0214669,0.287398,0.1523,-3.06247,0.0593102
1744753574,-0.020842,0.293691,0.151952,-3.04369,0.0651213
1744753574,-0.020842,0.293691,0.151952,-3.04369,0.0651213
1744753574,-0.0140168,0.289954,0.152628,-3.03713,0.0629518
1744753574,-0.0179387,0.282846,0.143088,-3.0833,0.0669335
1744753574,-0.0179387,0.282846,0.143088,-3.0833,0.0669335
1744753574,-0.0183067,0.287779,0.148723,-3.06012,0.0625981
1744753574,-0.0172968,0.280249,0.142029,-3.07944,0.0641522
1744753574,-0.0172968,0.280249,0.142029,-3.07944,0.0641522
1744753574,-0.0180398,0.283583,0.145785,-3.07644,0.0680179
1744753574,-0.0180372,0.279978,0.143048,-3.09248,0.0712965
1744753574,-0.0180372,0.279978,0.143048,-3.09248,0.0712965
1744753574,-0.0177662,0.287613,0.14871,-3.06011,0.0624046
1744753574,-0.0194504,0.285872,0.152079,-3.05011,0.0651722
1744753574,-0.0194504,0.285872,0.152079,-3.05011,0.0651722
1744753574,-0.0190614,0.284856,0.151436,-3.05008,0.0637378
1744753574,-0.0159393,0.289751,0.150486,-3.04547,0.0587711
1744753574,-0.0159393,0.289751,0.150486,-3.04547,0.0587711
1744753574,-0.0213065,0.293402,0.150095,-3.04974,0.0659601
1744753574,-0.0179145,0.284742,0.145432,-3.07479,0.067112
1744753574,-0.0179145,0.284742,0.145432,-3.07479,0.067112
1744753574,-0.0225684,0.289434,0.142195,-3.05638,0.0734426
1744753574,-0.0192944,0.291085,0.152325,-3.05347,0.0595782
1744753574,-0.0178299,0.284338,0.145047,-3.07184,0.0654517
1744753574,-0.0178299,0.284338,0.145047,-3.07184,0.0654517
1744753574,-0.0147246,0.286463,0.154228,-3.04665,0.0587203
1744753574,-0.0186994,0.285892,0.151777,-3.04406,0.062124
1744753574,-0.0186994,0.285892,0.151777,-3.04406,0.062124
1744753574,-0.0231878,0.290036,0.148496,-3.05294,0.0658674
1744753574,-0.020252,0.290261,0.14578,-3.06359,0.0704063
1744753574,-0.020252,0.290261,0.14578,-3.06359,0.0704063
1744753574,-0.0283896,0.319438,0.12819,-2.85701,0.102701
1744753574,-0.0178617,0.2835,0.149076,-3.06241,0.066783
1744753575,-0.0178617,0.2835,0.149076,-3.06241,0.066783
1744753575,-0.0193527,0.282083,0.151029,-3.04915,0.0655004
1744753575,-0.0183925,0.28774,0.150398,-3.05795,0.0634478
1744753575,-0.0183925,0.28774,0.150398,-3.05795,0.0634478
1744753575,-0.019408,0.317522,0.128221,-2.70741,0.0984296
1744753575,-0.0153606,0.284497,0.154941,-3.05055,0.059032
1744753575,-0.0153606,0.284497,0.154941,-3.05055,0.059032
1744753575,-0.0158845,0.278138,0.142202,-3.08905,0.0691473
1744753575,-0.0195147,0.284165,0.144952,-3.07572,0.0669877
1744753575,-0.0195147,0.284165,0.144952,-3.07572,0.0669877
1744753575,-0.0338085,0.299062,0.134879,-3.0065,0.0914808
1744753575,-0.0171925,0.28633,0.147394,-3.06203,0.0634901
1744753575,-0.0186801,0.28591,0.146482,-3.07623,0.0685326
1744753575,-0.0186801,0.28591,0.146482,-3.07623,0.0685326
1744753575,-0.0182106,0.28493,0.149227,-3.06279,0.0662116
1744753575,-0.0171725,0.28584,0.147748,-3.06366,0.0644428
1744753575,-0.0171725,0.28584,0.147748,-3.06366,0.0644428
1744753575,-0.0293768,0.2995,0.132956,-3.01857,0.0914162
1744753575,-0.0194087,0.286885,0.147388,-3.06895,0.0642197
1744753575,-0.0194087,0.286885,0.147388,-3.06895,0.0642197
1744753575,-0.0179034,0.283381,0.143736,-3.0782,0.0666145
1744753575,-0.0179306,0.284073,0.145293,-3.07698,0.0675716
1744753575,-0.0179306,0.284073,0.145293,-3.07698,0.0675716
1744753575,-0.0182274,0.285051,0.145946,-3.06938,0.0655398
1744753575,-0.0184776,0.287159,0.147929,-3.06446,0.0644412
1744753575,-0.0195115,0.28704,0.150813,-3.05984,0.0654922
1744753575,-0.0195115,0.28704,0.150813,-3.05984,0.0654922
1744753575,-0.0180606,0.28936,0.154682,-3.05108,0.0583218
1744753575,-0.0187657,0.285919,0.146064,-3.07371,0.066392
1744753575,-0.0187657,0.285919,0.146064,-3.07371,0.066392
1744753575,-0.0175646,0.282804,0.14268,-3.08412,0.066374
1744753575,-0.0166344,0.281074,0.141989,-3.08792,0.0677396
1744753575,-0.0166344,0.281074,0.141989,-3.08792,0.0677396
1744753575,-0.0176641,0.282043,0.142698,-3.09227,0.0697004
1744753575,-0.0209281,0.289749,0.147112,-3.06157,0.0663152
1744753575,-0.0209281,0.289749,0.147112,-3.06157,0.0663152
1744753575,-0.0173439,0.281372,0.147036,-3.06732,0.066553
1744753575,-0.0215107,0.279788,0.150228,-3.06603,0.070175
1744753575,-0.0215107,0.279788,0.150228,-3.06603,0.070175
1744753575,-0.0179605,0.285458,0.149727,-3.06217,0.065892
1744753575,-0.0186111,0.287792,0.150989,-3.05428,0.0631382
1744753575,-0.0186111,0.287792,0.150989,-3.05428,0.0631382
1744753575,-0.0179241,0.280086,0.141369,-3.09252,0.0656228
1744753575,-0.0178244,0.283691,0.143737,-3.08219,0.0674107
1744753575,-0.0178244,0.283691,0.143737,-3.08219,0.0674107
1744753575,-0.0263163,0.293176,0.134523,-3.03962,0.0858366
1744753575,-0.0232887,0.296404,0.139146,-3.04512,0.080938
1744753575,-0.0188384,0.286387,0.147431,-3.06535,0.0639706
1744753575,-0.0188384,0.286387,0.147431,-3.06535,0.0639706
1744753575,-0.019104,0.288072,0.148858,-3.06209,0.0638787
1744753575,-0.0186535,0.286626,0.150282,-3.06002,0.0650331
1744753575,-0.0186535,0.286626,0.150282,-3.06002,0.0650331
1744753575,-0.0151836,0.278077,0.140072,-3.09041,0.0631802
1744753575,-0.0194537,0.284527,0.151219,-3.05467,0.0655378
1744753575,-0.0194537,0.284527,0.151219,-3.05467,0.0655378
1744753575,-0.035517,0.307936,0.133432,-2.92571,0.101745
1744753575,-0.0179088,0.284068,0.145035,-3.07903,0.067833
1744753575,-0.0179088,0.284068,0.145035,-3.07903,0.067833
1744753575,-0.019177,0.287806,0.148513,-3.06287,0.0637471
1744753575,-0.0165352,0.288771,0.154101,-3.04947,0.0572085
1744753575,-0.0165352,0.288771,0.154101,-3.04947,0.0572085
1744753575,-0.0172433,0.282569,0.143339,-3.08291,0.0675151
1744753575,-0.0202346,0.283523,0.151723,-3.04926,0.0655874
1744753576,-0.0184672,0.290438,0.150559,-3.0559,0.0609231
1744753576,-0.0184672,0.290438,0.150559,-3.0559,0.0609231
1744753576,-0.0295894,0.296503,0.143855,-3.01115,0.0848857
1744753576,-0.0235353,0.29642,0.144247,-3.03998,0.0744228
1744753576,-0.0235353,0.29642,0.144247,-3.03998,0.0744228
1744753576,-0.0280448,0.296779,0.146368,-3.00289,0.0838681
1744753576,-0.0278737,0.296681,0.130647,-3.00252,0.0952584
1744753576,-0.0278737,0.296681,0.130647,-3.00252,0.0952584
1744753576,-0.0217637,0.289404,0.142836,-3.06008,0.0722541
1744753576,-0.0188559,0.288728,0.148896,-3.06694,0.06434
1744753576,-0.0188559,0.288728,0.148896,-3.06694,0.06434
1744753576,-0.0168008,0.281349,0.14385,-3.07512,0.0664327
1744753576,-0.0177061,0.284231,0.1492,-3.06131,0.065904
1744753576,-0.0177061,0.284231,0.1492,-3.06131,0.065904
1744753576,-0.0187258,0.284887,0.151616,-3.04407,0.0624762
1744753576,-0.0195683,0.290568,0.150344,-3.06013,0.0611836
1744753576,-0.0314281,0.310405,0.131107,-2.86291,0.102051
1744753576,-0.0314281,0.310405,0.131107,-2.86291,0.102051
1744753576,-0.0176773,0.285949,0.149354,-3.05957,0.0638738
1744753576,-0.0179963,0.285955,0.150556,-3.05294,0.0634418
1744753576,-0.0179963,0.285955,0.150556,-3.05294,0.0634418
1744753576,-0.0192546,0.289807,0.149756,-3.06349,0.062768
1744753576,-0.0237316,0.321041,0.126128,-2.6699,0.107497
1744753576,-0.0237316,0.321041,0.126128,-2.6699,0.107497
1744753576,-0.0187094,0.282895,0.14928,-3.06324,0.0679287
1744753576,-0.019042,0.281535,0.147546,-3.07317,0.0696596
1744753576,-0.019042,0.281535,0.147546,-3.07317,0.0696596
1744753576,-0.0184942,0.278859,0.147983,-3.06756,0.0681969
1744753576,-0.0179655,0.284826,0.145887,-3.067,0.0649511
1744753576,-0.0179655,0.284826,0.145887,-3.067,0.0649511
1744753576,-0.0191437,0.290026,0.151721,-3.0524,0.062652
1744753576,-0.0135037,0.285759,0.15321,-3.03807,0.0638049
1744753576,-0.0135037,0.285759,0.15321,-3.03807,0.0638049
1744753576,-0.0194873,0.284909,0.145715,-3.07256,0.0665711
1744753576,-0.0179617,0.286005,0.149372,-3.06279,0.0651016
1744753576,-0.0179617,0.286005,0.149372,-3.06279,0.0651016
1744753576,-0.0188779,0.280444,0.150067,-3.05589,0.0658937
1744753576,-0.0183556,0.284256,0.14997,-3.05815,0.0659243
1744753576,-0.0183556,0.284256,0.14997,-3.05815,0.0659243
1744753576,-0.0190144,0.289656,0.150341,-3.06092,0.0625737
1744753576,-0.0185937,0.287862,0.150355,-3.05722,0.0629687
1744753576,-0.0185937,0.287862,0.150355,-3.05722,0.0629687
1744753576,-0.0185835,0.289486,0.150926,-3.05099,0.060792
1744753576,-0.0191834,0.287469,0.151972,-3.04819,0.0629826
1744753576,-0.018119,0.286323,0.147093,-3.06662,0.0655251
1744753576,-0.018119,0.286323,0.147093,-3.06662,0.0655251
1744753576,-0.0184331,0.287517,0.150145,-3.05787,0.0631576
1744753576,-0.0184374,0.285642,0.148138,-3.06885,0.0672365
1744753576,-0.0184374,0.285642,0.148138,-3.06885,0.0672365
1744753576,-0.022295,0.291328,0.152376,-3.04866,0.0636004
1744753576,-0.0187485,0.279419,0.145983,-3.08168,0.071186
1744753576,-0.0187485,0.279419,0.145983,-3.08168,0.071186
1744753576,-0.019399,0.285874,0.151845,-3.04892,0.0637543
1744753576,-0.0194281,0.283986,0.151491,-3.04525,0.0633393
1744753576,-0.0194281,0.283986,0.151491,-3.04525,0.0633393
1744753576,-0.0200917,0.290504,0.151062,-3.06261,0.0599179
1744753576,-0.0234933,0.300179,0.128836,-2.96435,0.0943226
1744753576,-0.0234933,0.300179,0.128836,-2.96435,0.0943226
1744753576,-0.0184658,0.287103,0.149897,-3.05888,0.0635954
1744753576,-0.020765,0.309428,0.129206,-2.76374,0.105923
1744753576,-0.0191257,0.282533,0.142533,-3.08709,0.0673886
1744753576,-0.0191257,0.282533,0.142533,-3.08709,0.0673886
1744753576,-0.0160628,0.273204,0.13859,-3.09652,0.0627788
1744753576,-0.0181002,0.280775,0.141943,-3.0853,0.0653752
1744753577,-0.0181002,0.280775,0.141943,-3.0853,0.0653752
1744753577,-0.0178914,0.283842,0.144949,-3.075,0.0672145
1744753577,-0.0185776,0.288338,0.149097,-3.06117,0.0629782
1744753577,-0.0185776,0.288338,0.149097,-3.06117,0.0629782
1744753577,-0.0193487,0.286156,0.151841,-3.05117,0.0642079
1744753577,-0.0186828,0.285548,0.148884,-3.06771,0.0675323
1744753577,-0.0186828,0.285548,0.148884,-3.06771,0.0675323
1744753577,-0.0181079,0.290725,0.150659,-3.05016,0.0594099
1744753577,-0.0203694,0.28152,0.151195,-3.05143,0.066524
1744753577,-0.0203694,0.28152,0.151195,-3.05143,0.066524
1744753577,-0.0177888,0.285173,0.147852,-3.06473,0.0656414
1744753577,-0.0171276,0.282487,0.14349,-3.07337,0.064879
1744753577,-0.0171276,0.282487,0.14349,-3.07337,0.064879
1744753577,-0.0234612,0.282648,0.13757,-3.06699,0.0760433
1744753577,-0.0197511,0.286062,0.1503,-3.06373,0.0674989
1744753577,-0.0197511,0.286062,0.1503,-3.06373,0.0674989
1744753577,-0.0152455,0.278134,0.139197,-3.09593,0.066379
1744753577,-0.0193521,0.286556,0.144826,-3.07655,0.069453
1744753577,-0.0193521,0.286556,0.144826,-3.07655,0.069453
1744753577,-0.0192515,0.283269,0.145053,-3.06947,0.0653984
1744753577,-0.0176433,0.282943,0.145547,-3.07494,0.0673975
1744753577,-0.0176433,0.282943,0.145547,-3.07494,0.0673975
1744753577,-0.018848,0.281887,0.146834,-3.07887,0.0703738
1744753577,-0.0193282,0.290112,0.150309,-3.06386,0.0636105
1744753577,-0.0193282,0.290112,0.150309,-3.06386,0.0636105
1744753577,-0.020077,0.286367,0.151824,-3.05258,0.0651652
1744753577,-0.0303497,0.310367,0.137359,-2.97455,0.0873002
1744753577,-0.0185051,0.285658,0.150056,-3.06208,0.0663832
1744753577,-0.0185051,0.285658,0.150056,-3.06208,0.0663832
1744753577,-0.0188764,0.283541,0.148121,-3.07333,0.069508
1744753577,-0.0200411,0.279025,0.148855,-3.06836,0.0694015
1744753577,-0.0200411,0.279025,0.148855,-3.06836,0.0694015
1744753577,-0.0166468,0.282269,0.143163,-3.079,0.0659476
1744753577,-0.0183714,0.284313,0.147752,-3.07125,0.0680144
1744753577,-0.0183714,0.284313,0.147752,-3.07125,0.0680144
1744753577,-0.0181749,0.291474,0.15201,-3.05172,0.0572085
1744753577,-0.0196461,0.291013,0.151888,-3.05871,0.0608951
1744753577,-0.0196461,0.291013,0.151888,-3.05871,0.0608951
1744753577,-0.0212672,0.300055,0.146487,-3.02003,0.0787457
1744753577,-0.017284,0.285127,0.149145,-3.06074,0.0647728
1744753577,-0.017284,0.285127,0.149145,-3.06074,0.0647728
1744753577,-0.0198088,0.278819,0.149557,-3.06205,0.0672234
1744753577,-0.0190848,0.288856,0.149079,-3.06355,0.0634028
1744753577,-0.0190848,0.288856,0.149079,-3.06355,0.0634028
1744753577,-0.0187768,0.279377,0.148359,-3.06556,0.0681339
1744753577,-0.0226161,0.289134,0.137448,-3.05914,0.0787762
1744753577,-0.0226161,0.289134,0.137448,-3.05914,0.0787762
1744753577,-0.0332742,0.311284,0.132042,-2.90902,0.103606
1744753577,-0.0196477,0.281432,0.143584,-3.07758,0.0660554
1744753577,-0.0182944,0.285785,0.147013,-3.07693,0.0683888
1744753577,-0.0182944,0.285785,0.147013,-3.07693,0.0683888
1744753577,-0.0180525,0.278469,0.146806,-3.07138,0.0672615
1744753577,-0.0175826,0.282881,0.149845,-3.05453,0.0651846
1744753577,-0.0175826,0.282881,0.149845,-3.05453,0.0651846
1744753577,-0.016737,0.28596,0.150882,-3.04844,0.0621674
1744753577,-0.0200557,0.28189,0.151641,-3.0486,0.0651022
1744753577,-0.0200557,0.28189,0.151641,-3.0486,0.0651022
1744753577,-0.0152845,0.286924,0.150739,-3.04163,0.0595357
1744753577,-0.0231249,0.298011,0.141577,-3.04297,0.0777567
1744753577,-0.0231249,0.298011,0.141577,-3.04297,0.0777567
1744753577,-0.0183659,0.282389,0.143685,-3.0735,0.0647658
1744753577,-0.017308,0.281061,0.145208,-3.07726,0.0678372
1744753577,-0.017308,0.281061,0.145208,-3.07726,0.0678372
1744753577,-0.0297683,0.310612,0.136665,-2.94692,0.0894224
1744753578,-0.0176383,0.286165,0.151197,-3.04637,0.0613655
1744753578,-0.0176383,0.286165,0.151197,-3.04637,0.0613655
1744753578,-0.0191083,0.291102,0.150818,-3.0563,0.0620773
1744753578,-0.0187956,0.287692,0.150884,-3.05575,0.0634813
1744753578,-0.0182089,0.290828,0.15039,-3.0537,0.0599359
1744753578,-0.0182089,0.290828,0.15039,-3.0537,0.0599359
1744753578,-0.0216699,0.27762,0.150253,-3.05806,0.0687006
1744753578,-0.0181672,0.283802,0.151506,-3.04308,0.0623491
1744753578,-0.0181672,0.283802,0.151506,-3.04308,0.0623491
1744753578,-0.018877,0.284169,0.145487,-3.06984,0.0657309
1744753578,-0.0352815,0.303358,0.135921,-2.97195,0.0947209
1744753578,-0.0352815,0.303358,0.135921,-2.97195,0.0947209
1744753578,-0.0184029,0.284665,0.144888,-3.07569,0.066233
1744753578,-0.0198878,0.279373,0.142175,-3.08541,0.0665451
1744753578,-0.0198878,0.279373,0.142175,-3.08541,0.0665451
1744753578,-0.0205428,0.280575,0.1507,-3.0589,0.0676778
1744753578,-0.0179832,0.283463,0.150172,-3.05647,0.0660858
1744753578,-0.0179832,0.283463,0.150172,-3.05647,0.0660858
1744753578,-0.0187309,0.287588,0.148728,-3.06195,0.0638961
1744753578,-0.0195015,0.290395,0.151876,-3.05493,0.0631802
1744753578,-0.0172488,0.286906,0.149725,-3.05344,0.0613457
1744753578,-0.0172488,0.286906,0.149725,-3.05344,0.0613457
1744753578,-0.0189656,0.287391,0.149251,-3.06576,0.0654534
1744753578,-0.0190341,0.285751,0.146367,-3.07089,0.0667985
1744753578,-0.0190341,0.285751,0.146367,-3.07089,0.0667985
1744753578,-0.0184722,0.28851,0.150253,-3.05847,0.0625175
1744753578,-0.0193395,0.285708,0.142079,-3.08366,0.0719523
1744753578,-0.0193395,0.285708,0.142079,-3.08366,0.0719523
1744753578,-0.0173033,0.286612,0.147403,-3.06517,0.0640968
1744753578,-0.024968,0.292984,0.146158,-3.0419,0.0722605
1744753578,-0.024968,0.292984,0.146158,-3.0419,0.0722605
1744753578,-0.0183912,0.287734,0.149841,-3.05937,0.0630199
1744753578,-0.0174328,0.281871,0.150452,-3.04747,0.0629467
1744753578,-0.0174328,0.281871,0.150452,-3.04747,0.0629467
1744753578,-0.0179775,0.283706,0.149041,-3.06223,0.0666661
1744753578,-0.0280312,0.317393,0.129775,-2.8155,0.107357
1744753578,-0.0280312,0.317393,0.129775,-2.8155,0.107357
1744753578,-0.019448,0.285915,0.147088,-3.06775,0.0643905
1744753578,-0.0185729,0.285712,0.147168,-3.07532,0.0685366
1744753578,-0.018365,0.287151,0.150651,-3.05505,0.0632185
1744753578,-0.018365,0.287151,0.150651,-3.05505,0.0632185
1744753578,-0.0185371,0.289113,0.150292,-3.05661,0.061267
1744753578,-0.0225265,0.28047,0.150091,-3.06983,0.0716689
1744753578,-0.0225265,0.28047,0.150091,-3.06983,0.0716689
