Timestamp,X,Y,Z,Roll,Pitch,ux,uy
1744755304,-0.0124727,0.291456,0.149089,-3.0429,0.0540688,-74.69,-173.08
1744755304,-0.0111347,0.293152,0.147303,-3.05116,0.0523937,-82.2,-183.46
1744755304,-0.0183988,0.291107,0.151054,-3.0543,0.0533771,-92.21,-143.44
1744755304,-0.0183988,0.291107,0.151054,-3.0543,0.0533771,-92.21,-143.44
1744755304,-0.0145754,0.278576,0.147149,-3.05045,0.0629366,-20.7,-115.62
1744755304,-0.0152905,0.285469,0.15067,-3.0382,0.0583191,-55.42,-137.77
1744755304,-0.0152905,0.285469,0.15067,-3.0382,0.0583191,-55.42,-137.77
1744755304,-0.0228315,0.285654,0.1556,-3.05934,0.0535614,-97.14,-122.69
1744755304,-0.015054,0.281108,0.149216,-3.04334,0.0621132,-36.35,-121.71
1744755304,-0.0363397,0.287924,0.142874,-3.01977,0.085606,-101.26,-72.22
1744755304,-0.0363397,0.287924,0.142874,-3.01977,0.085606,-101.26,-72.22
1744755304,-0.0293142,0.278186,0.161328,-3.06077,0.056367,-121.18,-137.47
1744755304,-0.0159836,0.287454,0.155114,-3.05845,0.0534486,-112.56,-180.99
1744755304,-0.0159836,0.287454,0.155114,-3.05845,0.0534486,-112.56,-180.99
1744755304,-0.0152879,0.292895,0.150067,-3.05205,0.0516074,-88.48,-163.12
1744755304,-0.013666,0.278599,0.146694,-3.05022,0.0616298,-16.13,-115.58
1744755304,-0.013666,0.278599,0.146694,-3.05022,0.0616298,-16.13,-115.58
1744755304,-0.0302648,0.303134,0.129631,-2.83837,0.096577,-130.8,-87.83
1744755304,-0.0289375,0.291633,0.131137,-3.0438,0.0898872,-91.98,-18.86
1744755304,-0.0289375,0.291633,0.131137,-3.0438,0.0898872,-91.98,-18.86
1744755304,-0.0305457,0.276851,0.16147,-3.05374,0.0551117,-129.24,-139.99
1744755304,-0.032527,0.280286,0.152845,-3.04439,0.0676774,-101.3,-88.06
1744755304,-0.032527,0.280286,0.152845,-3.04439,0.0676774,-101.3,-88.06
1744755304,-0.0189057,0.280956,0.15834,-3.05707,0.0593612,-123.9,-198.24
1744755304,-0.0329164,0.280239,0.156205,-3.0384,0.0670762,-111.5,-113.08
1744755304,-0.0329164,0.280239,0.156205,-3.0384,0.0670762,-111.5,-113.08
1744755304,-0.0262765,0.286421,0.14638,-3.05414,0.0701156,-89.3,-76.1
1744755304,-0.0142292,0.285877,0.151467,-3.03312,0.0571543,-56.01,-153.71
1744755304,-0.0142292,0.285877,0.151467,-3.03312,0.0571543,-56.01,-153.71
1744755304,-0.02549,0.282865,0.158057,-3.05965,0.0523735,-102.02,-128.54
1744755304,-0.0316677,0.274753,0.161871,-3.05847,0.0577898,-117.54,-120.68
1744755304,-0.0316677,0.274753,0.161871,-3.05847,0.0577898,-117.54,-120.68
1744755304,-0.0164266,0.283459,0.147058,-3.05975,0.0619407,-62.62,-91.19
1744755304,-0.0165941,0.280755,0.144083,-3.06742,0.0636846,-47.69,-72.32
1744755304,-0.0200325,0.308136,0.124657,-2.63995,0.103991,-126.68,-47.31
1744755304,-0.0200325,0.308136,0.124657,-2.63995,0.103991,-126.68,-47.31
1744755304,-0.0296416,0.277302,0.161921,-3.05868,0.0576454,-121.29,-137.05
1744755304,-0.0092367,0.286474,0.148655,-3.04098,0.0538081,-57.04,-202.09
1744755304,-0.0092367,0.286474,0.148655,-3.04098,0.0538081,-57.04,-202.09
1744755304,-0.00801272,0.286767,0.148913,-3.06478,0.0516016,-94.6,-221.2
1744755304,-0.0183377,0.290735,0.150701,-3.0516,0.0553306,-88.87,-143.04
1744755304,-0.0183377,0.290735,0.150701,-3.0516,0.0553306,-88.87,-143.04
1744755304,-0.0102703,0.292845,0.146588,-3.05339,0.0519407,-81.07,-192.49
1744755304,-0.0218096,0.287093,0.154647,-3.05893,0.0539133,-95.93,-123.8
1744755304,-0.0218096,0.287093,0.154647,-3.05893,0.0539133,-95.93,-123.8
1744755304,-0.0330822,0.273117,0.161232,-3.05694,0.0584098,-117.54,-113.5
1744755304,-0.0402795,0.291648,0.14148,-2.98475,0.077974,-135.9,-113.02
1744755304,-0.0402795,0.291648,0.14148,-2.98475,0.077974,-135.9,-113.02
1744755304,-0.0211485,0.287963,0.154633,-3.0598,0.0515017,-97.75,-133.56
1744755304,-0.0150746,0.287278,0.151406,-3.03643,0.0570314,-59.76,-147.91
1744755304,-0.0150746,0.287278,0.151406,-3.03643,0.0570314,-59.76,-147.91
1744755304,-0.0247742,0.310641,0.127554,-2.8269,0.088399,-161.79,-130.56
1744755304,-0.0241511,0.284077,0.156682,-3.06098,0.0523146,-100.33,-124.24
1744755304,-0.0241511,0.284077,0.156682,-3.06098,0.0523146,-100.33,-124.24
1744755304,-0.0342392,0.276341,0.15821,-3.04414,0.0631219,-120.12,-114.67
1744755304,-0.0132254,0.285589,0.151185,-3.0314,0.0570378,-52.83,-160.51
1744755304,-0.016786,0.287601,0.150385,-3.04874,0.0581562,-72.51,-128
1744755304,-0.016786,0.287601,0.150385,-3.04874,0.0581562,-72.51,-128
1744755304,-0.0147162,0.281297,0.145664,-3.05919,0.0624953,-45.88,-94.83
1744755304,-0.0147162,0.281297,0.145664,-3.05919,0.0624953,-45.88,-94.83
1744755304,-0.0172145,0.286934,0.150312,-3.05267,0.0586359,-74.59,-120.46
1744755304,-0.0147701,0.292103,0.149332,-3.04525,0.0552883,-80.02,-159.25
1744755305,-0.022746,0.28598,0.155383,-3.05935,0.0536394,-96.86,-123.14
1744755305,-0.022746,0.28598,0.155383,-3.05935,0.0536394,-96.86,-123.14
1744755305,-0.0163373,0.286467,0.149927,-3.04693,0.0591547,-65.72,-125.42
1744755305,-0.0143978,0.279637,0.145937,-3.05912,0.0628849,-34.63,-102.09
1744755305,-0.0143978,0.279637,0.145937,-3.05912,0.0628849,-34.63,-102.09
1744755305,-0.014024,0.28362,0.151815,-3.03166,0.0584078,-38.33,-154.08
1744755305,-0.0143491,0.280561,0.151425,-3.03436,0.059916,-25.03,-152.51
1744755305,-0.0143491,0.280561,0.151425,-3.03436,0.059916,-25.03,-152.51
1744755305,-0.0172557,0.287163,0.149821,-3.05477,0.0596973,-70.93,-115.76
1744755305,-0.0227125,0.28518,0.152767,-3.06307,0.0556653,-93.31,-107.77
1744755305,-0.0227125,0.28518,0.152767,-3.06307,0.0556653,-93.31,-107.77
1744755305,-0.0178068,0.291631,0.15046,-3.05171,0.055199,-86.58,-143.48
1744755305,-0.0151192,0.286386,0.151526,-3.03535,0.0573518,-55.57,-147.2
1744755305,-0.0151192,0.286386,0.151526,-3.03535,0.0573518,-55.57,-147.2
1744755305,-0.0172267,0.289685,0.150651,-3.04742,0.0571486,-77.51,-137.77
1744755305,-0.0179451,0.313755,0.120932,-2.55634,0.101073,-137.24,-70.08
1744755305,-0.01748,0.290241,0.152927,-3.05544,0.049818,-93.46,-156.54
1744755305,-0.01748,0.290241,0.152927,-3.05544,0.049818,-93.46,-156.54
1744755305,-0.0394139,0.285934,0.14632,-3.00446,0.0741692,-128.23,-105.28
1744755305,-0.0225428,0.285806,0.154952,-3.06073,0.0539514,-96.19,-118.19
1744755305,-0.0225428,0.285806,0.154952,-3.06073,0.0539514,-96.19,-118.19
1744755305,-0.0198763,0.286662,0.150882,-3.06223,0.0587745,-87.28,-104.11
1744755305,-0.0218081,0.284112,0.158838,-3.05566,0.0543403,-115.88,-162.97
1744755305,-0.0218081,0.284112,0.158838,-3.05566,0.0543403,-115.88,-162.97
1744755305,-0.0129191,0.279133,0.150499,-3.03244,0.0599943,-15.12,-172.67
1744755305,-0.0190992,0.290734,0.151437,-3.05393,0.054778,-87.91,-138.67
1744755305,-0.0190992,0.290734,0.151437,-3.05393,0.054778,-87.91,-138.67
1744755305,-0.0177223,0.290639,0.150398,-3.05069,0.0566216,-82.66,-137.99
1744755305,-0.0178351,0.289395,0.150429,-3.0527,0.0573629,-78.98,-129.22
1744755305,-0.0178351,0.289395,0.150429,-3.0527,0.0573629,-78.98,-129.22
1744755305,-0.0136938,0.290615,0.15155,-3.05625,0.0497578,-95.02,-178.16
1744755305,-0.0185241,0.290123,0.150635,-3.05595,0.0550757,-90.66,-132.21
1744755305,-0.0185241,0.290123,0.150635,-3.05595,0.0550757,-90.66,-132.21
1744755305,-0.0206105,0.282832,0.149272,-3.06866,0.0616649,-81.77,-70.38
1744755305,-0.0200008,0.287157,0.151497,-3.0617,0.056868,-89.98,-109.14
1744755305,-0.0224246,0.284875,0.152582,-3.06288,0.0568649,-91.87,-105.76
1744755305,-0.0224246,0.284875,0.152582,-3.06288,0.0568649,-91.87,-105.76
1744755305,-0.0160975,0.285344,0.149836,-3.04576,0.0605613,-49.59,-124.77
1744755305,-0.0202634,0.285273,0.151251,-3.06461,0.0591725,-86.85,-96.15
1744755305,-0.0202634,0.285273,0.151251,-3.06461,0.0591725,-86.85,-96.15
1744755305,-0.0143779,0.279281,0.148104,-3.04585,0.0604746,-3.69,-129.22
1744755305,-0.0298149,0.276542,0.158387,-3.05954,0.0570383,-101.73,-98.18
1744755305,-0.0298149,0.276542,0.158387,-3.05954,0.0570383,-101.73,-98.18
1744755305,-0.0158459,0.287501,0.150518,-3.04309,0.0575445,-70.01,-136.27
1744755305,-0.0171059,0.290709,0.150404,-3.04736,0.0574654,-74.33,-140.28
1744755305,-0.0171059,0.290709,0.150404,-3.04736,0.0574654,-74.33,-140.28
1744755305,-0.0243278,0.284689,0.144504,-3.06231,0.0702067,-86.14,-50.2
1744755305,-0.0168095,0.28345,0.147616,-3.0582,0.0618998,-64.72,-92.11
1744755305,-0.0153073,0.280421,0.150445,-3.03861,0.061676,-33.3,-132.48
1744755305,-0.0153073,0.280421,0.150445,-3.03861,0.061676,-33.3,-132.48
1744755305,-0.0146875,0.279364,0.146693,-3.05528,0.0632556,-35.85,-106.31
1744755305,-0.0172386,0.285876,0.149304,-3.05855,0.0599389,-75.1,-104.46
1744755305,-0.0172386,0.285876,0.149304,-3.05855,0.0599389,-75.1,-104.46
1744755305,-0.0184854,0.287795,0.15026,-3.059,0.0588383,-83.56,-111.58
1744755305,-0.0219949,0.284935,0.158221,-3.05777,0.051562,-113.19,-156.34
1744755305,-0.0219949,0.284935,0.158221,-3.05777,0.051562,-113.19,-156.34
1744755305,-0.0133581,0.279356,0.15119,-3.03133,0.0596701,-24.74,-163.18
1744755305,-0.0239833,0.283827,0.159156,-3.05549,0.0546988,-110.53,-147.92
1744755305,-0.0239833,0.283827,0.159156,-3.05549,0.0546988,-110.53,-147.92
1744755305,-0.0274425,0.279856,0.159334,-3.06088,0.0539587,-105.35,-120.02
1744755305,-0.0171821,0.290031,0.15045,-3.04935,0.0564173,-81.01,-137.62
1744755305,-0.0171821,0.290031,0.15045,-3.04935,0.0564173,-81.01,-137.62
1744755305,-0.0151126,0.28365,0.147782,-3.05415,0.0608962,-60.32,-104.53
1744755306,-0.0155288,0.289954,0.15249,-3.05672,0.0476772,-95.94,-168.8
1744755306,-0.0155288,0.289954,0.15249,-3.05672,0.0476772,-95.94,-168.8
1744755306,-0.0256261,0.295679,0.145428,-2.95081,0.0746066,-163.2,-198.46
1744755306,-0.017104,0.28516,0.149307,-3.05535,0.0601585,-71.91,-106.24
1744755306,-0.0323614,0.277621,0.156971,-3.04672,0.0630569,-108.63,-104.11
1744755306,-0.0323614,0.277621,0.156971,-3.04672,0.0630569,-108.63,-104.11
1744755306,-0.0223469,0.285182,0.158212,-3.05435,0.0542778,-107.65,-151.48
1744755306,-0.0156456,0.284476,0.148533,-3.05415,0.0602205,-65.63,-106.21
1744755306,-0.0156456,0.284476,0.148533,-3.05415,0.0602205,-65.63,-106.21
1744755306,-0.0166447,0.288043,0.150411,-3.04604,0.0582866,-66.84,-132.1
1744755306,-0.0183918,0.281448,0.145794,-3.0655,0.0633347,-62.02,-70.07
1744755306,-0.0183918,0.281448,0.145794,-3.0655,0.0633347,-62.02,-70.07
1744755306,-0.0257297,0.280186,0.156796,-3.06452,0.0556016,-96.26,-99.08
1744755306,-0.0144682,0.287113,0.154089,-3.05792,0.0550824,-112.08,-190.69
1744755306,-0.0144682,0.287113,0.154089,-3.05792,0.0550824,-112.08,-190.69
1744755306,-0.0182907,0.291444,0.151263,-3.05157,0.0541413,-87.95,-149.22
1744755306,-0.0161312,0.291382,0.149783,-3.04646,0.055532,-84.83,-154.67
1744755306,-0.0161312,0.291382,0.149783,-3.04646,0.055532,-84.83,-154.67
1744755306,-0.0130486,0.279602,0.150612,-3.03348,0.0593734,-14.75,-164.3
1744755306,-0.0139081,0.279535,0.151193,-3.03298,0.0600662,-23.77,-161.87
1744755306,-0.0139081,0.279535,0.151193,-3.03298,0.0600662,-23.77,-161.87
1744755306,-0.0148627,0.284897,0.150287,-3.0394,0.0589481,-49.81,-134.2
1744755306,-0.0248531,0.283477,0.158042,-3.05792,0.0529449,-101.77,-131.81
1744755306,-0.0248531,0.283477,0.158042,-3.05792,0.0529449,-101.77,-131.81
1744755306,-0.0220673,0.284169,0.158836,-3.0561,0.0537395,-115.52,-160.76
1744755306,-0.0256949,0.28168,0.160418,-3.05817,0.0548184,-118.46,-149.6
1744755306,-0.0149201,0.285751,0.151714,-3.03383,0.0576992,-50.18,-149.82
1744755306,-0.0149201,0.285751,0.151714,-3.03383,0.0576992,-50.18,-149.82
1744755306,-0.0369533,0.296408,0.134089,-2.92934,0.0884063,-135.18,-104.59
1744755306,-0.0143458,0.29049,0.151119,-3.05369,0.0504449,-86.16,-175.72
1744755306,-0.0143458,0.29049,0.151119,-3.05369,0.0504449,-86.16,-175.72
1744755306,-0.0129957,0.288599,0.150246,-3.03653,0.0558463,-60.6,-173.34
1744755306,-0.0159544,0.284176,0.148481,-3.05326,0.0607947,-64.06,-106.63
1744755306,-0.0159544,0.284176,0.148481,-3.05326,0.0607947,-64.06,-106.63
1744755306,-0.038851,0.286727,0.145828,-3.00351,0.0787701,-119.3,-99.97
1744755306,-0.0139512,0.289868,0.150057,-3.03805,0.0560223,-65.69,-163.26
1744755306,-0.0139512,0.289868,0.150057,-3.03805,0.0560223,-65.69,-163.26
1744755306,-0.0187572,0.283233,0.147974,-3.06563,0.0616381,-73.3,-73.44
1744755306,-0.0187571,0.285452,0.148782,-3.06565,0.0615569,-78.54,-88.69
1744755306,-0.0187571,0.285452,0.148782,-3.06565,0.0615569,-78.54,-88.69
1744755306,-0.0166035,0.285898,0.148667,-3.0574,0.060845,-67.63,-104.29
1744755306,-0.0156182,0.284905,0.14842,-3.0533,0.0610065,-60.14,-109.04
1744755306,-0.00845607,0.282551,0.148971,-3.04036,0.054157,-39.78,-212.86
1744755306,-0.00845607,0.282551,0.148971,-3.04036,0.054157,-39.78,-212.86
1744755306,-0.0151117,0.285284,0.150191,-3.0399,0.0583031,-63.66,-134.38
1744755306,-0.0112379,0.280035,0.150935,-3.02977,0.0580853,-32.92,-190.76
1744755306,-0.0112379,0.280035,0.150935,-3.02977,0.0580853,-32.92,-190.76
1744755306,-0.0108694,0.289129,0.149035,-3.04079,0.0537547,-63.61,-187.21
1744755306,-0.0190003,0.290829,0.15129,-3.05248,0.0556601,-85.89,-139.42
1744755306,-0.0190003,0.290829,0.15129,-3.05248,0.0556601,-85.89,-139.42
1744755306,-0.016126,0.291465,0.150478,-3.04418,0.056632,-73.29,-149.81
1744755306,-0.0147639,0.283406,0.148647,-3.04775,0.0612508,-45.64,-117.32
1744755306,-0.0147639,0.283406,0.148647,-3.04775,0.0612508,-45.64,-117.32
1744755306,-0.0199951,0.280715,0.147623,-3.06982,0.0621074,-73.46,-55.05
1744755306,-0.0149365,0.279037,0.145018,-3.06295,0.0636606,-28.66,-97.36
1744755306,-0.0149365,0.279037,0.145018,-3.06295,0.0636606,-28.66,-97.36
1744755306,-0.0308591,0.282296,0.149731,-3.05216,0.0694487,-99.32,-72.32
1744755306,-0.014148,0.278473,0.141939,-3.07145,0.0616917,-23.03,-68.58
1744755306,-0.0186322,0.28575,0.15009,-3.05979,0.0607609,-79.61,-102.18
1744755306,-0.0186322,0.28575,0.15009,-3.05979,0.0607609,-79.61,-102.18
1744755306,-0.0176162,0.288123,0.150384,-3.05487,0.057294,-82.14,-121.58
1744755306,-0.013027,0.285253,0.151159,-3.0302,0.0576577,-46.76,-169.7
1744755306,-0.013027,0.285253,0.151159,-3.0302,0.0576577,-46.76,-169.7
1744755306,-0.0134583,0.280525,0.151192,-3.03311,0.0591197,-31.3,-153.74
1744755307,-0.0144529,0.283561,0.148764,-3.04605,0.0605,-49.17,-120.05
1744755307,-0.0144529,0.283561,0.148764,-3.04605,0.0605,-49.17,-120.05
1744755307,-0.0132143,0.285462,0.151247,-3.03062,0.0578874,-45.32,-170.53
1744755307,-0.0118915,0.285677,0.151023,-3.0297,0.0567046,-47.04,-176.88
1744755307,-0.0118915,0.285677,0.151023,-3.0297,0.0567046,-47.04,-176.88
1744755307,-0.014956,0.282594,0.149715,-3.0401,0.0606973,-44.61,-128.45
1744755307,-0.0149595,0.283819,0.149585,-3.04082,0.0596319,-52.65,-128.79
1744755307,-0.0149595,0.283819,0.149585,-3.04082,0.0596319,-52.65,-128.79
1744755307,-0.0155428,0.288866,0.150752,-3.03975,0.0566195,-69.15,-147.22
1744755307,-0.0225504,0.284087,0.159058,-3.05437,0.0547364,-113.32,-157.63
1744755307,-0.0225504,0.284087,0.159058,-3.05437,0.0547364,-113.32,-157.63
1744755307,-0.00976066,0.286804,0.149387,-3.04023,0.0545067,-53.69,-199.01
1744755307,-0.017505,0.290006,0.150496,-3.05256,0.0575258,-76.78,-130.01
1744755307,-0.017505,0.290006,0.150496,-3.05256,0.0575258,-76.78,-130.01
1744755307,-0.0116155,0.321124,0.119608,-2.21603,0.0967712,-160.76,-100.27
1744755307,-0.0234988,0.313725,0.12416,-2.74805,0.093251,-144.87,-103.43
1744755307,-0.0181935,0.289074,0.150362,-3.05635,0.0567536,-86.02,-123.64
1744755307,-0.0181935,0.289074,0.150362,-3.05635,0.0567536,-86.02,-123.64
1744755307,-0.0163202,0.286308,0.14972,-3.04839,0.0598644,-62.53,-122.33
1744755307,-0.0187035,0.285532,0.149812,-3.06084,0.0611759,-79.25,-98.56
1744755307,-0.0187035,0.285532,0.149812,-3.06084,0.0611759,-79.25,-98.56
1744755307,-0.0350772,0.278401,0.15611,-3.03572,0.0643488,-124.26,-116.19
1744755307,-0.0195042,0.289196,0.151519,-3.0585,0.0558082,-89.64,-123.01
1744755307,-0.0195042,0.289196,0.151519,-3.0585,0.0558082,-89.64,-123.01
1744755307,-0.0136193,0.289083,0.15046,-3.03624,0.0562402,-61.59,-163
1744755307,-0.0114412,0.293673,0.147332,-3.0521,0.052053,-83.05,-180.51
1744755307,-0.0114412,0.293673,0.147332,-3.0521,0.052053,-83.05,-180.51
1744755307,-0.025154,0.282946,0.159706,-3.05435,0.0564108,-110.57,-143.91
1744755307,-0.0151692,0.285993,0.151753,-3.03344,0.0577817,-55.05,-152.56
1744755307,-0.0151692,0.285993,0.151753,-3.03344,0.0577817,-55.05,-152.56
1744755307,-0.0231427,0.283399,0.151949,-3.06531,0.0596888,-88.61,-93.67
1744755307,-0.0124929,0.316691,0.12448,-2.21429,0.104413,-135.91,-41.19
1744755307,-0.0206351,0.301979,0.126367,-2.79244,0.101982,-125.29,-27.15
1744755307,-0.0206351,0.301979,0.126367,-2.79244,0.101982,-125.29,-27.15
1744755307,-0.0176012,0.287833,0.150172,-3.05489,0.0580433,-78.14,-119.63
1744755307,-0.0147474,0.284051,0.151436,-3.03338,0.0584799,-48.53,-144.58
1744755307,-0.0147474,0.284051,0.151436,-3.03338,0.0584799,-48.53,-144.58
1744755307,-0.0127327,0.285095,0.151248,-3.02981,0.0570926,-51.12,-165.5
1744755307,-0.0175245,0.288786,0.15058,-3.05103,0.0583274,-73.95,-127.74
1744755307,-0.0175245,0.288786,0.15058,-3.05103,0.0583274,-73.95,-127.74
1744755307,-0.0199426,0.288584,0.155094,-3.05654,0.0515226,-94.63,-145.25
1744755307,-0.00772837,0.289934,0.146718,-3.05537,0.0513939,-68.62,-213.78
1744755307,-0.00772837,0.289934,0.146718,-3.05537,0.0513939,-68.62,-213.78
1744755307,-0.0140517,0.283217,0.151161,-3.0341,0.0588818,-42.66,-142.47
1744755307,-0.0171462,0.287365,0.150281,-3.0509,0.058838,-71.87,-123.59
1744755307,-0.0277831,0.2832,0.14938,-3.06022,0.0659135,-94.23,-75.33
1744755307,-0.0277831,0.2832,0.14938,-3.06022,0.0659135,-94.23,-75.33
1744755307,-0.0181035,0.285091,0.149475,-3.06,0.0610702,-76.92,-96.85
1744755307,-0.0180059,0.309828,0.122257,-2.62593,0.102271,-133.59,-50.83
1744755307,-0.0180059,0.309828,0.122257,-2.62593,0.102271,-133.59,-50.83
1744755307,-0.014859,0.28351,0.149013,-3.04595,0.0610857,-45.5,-120.58
1744755307,-0.0145835,0.290163,0.150087,-3.03921,0.0561576,-69.77,-160.98
1744755307,-0.0145835,0.290163,0.150087,-3.03921,0.0561576,-69.77,-160.98
1744755307,-0.0347301,0.278179,0.156545,-3.03776,0.066255,-118.31,-113.88
1744755307,-0.0187307,0.289761,0.153452,-3.05564,0.0507508,-95.28,-151.9
1744755307,-0.0187307,0.289761,0.153452,-3.05564,0.0507508,-95.28,-151.9
1744755307,-0.0183565,0.288148,0.150592,-3.0529,0.0575191,-81.74,-126.39
1744755307,-0.0150961,0.280735,0.149781,-3.0414,0.06189,-33.47,-127.69
1744755307,-0.0150961,0.280735,0.149781,-3.0414,0.06189,-33.47,-127.69
1744755307,-0.0129679,0.28845,0.150451,-3.03558,0.0561113,-56.46,-170.7
1744755307,-0.0145358,0.28689,0.15146,-3.03384,0.0575098,-52.57,-156.9
1744755307,-0.0145358,0.28689,0.15146,-3.03384,0.0575098,-52.57,-156.9
1744755307,-0.0136073,0.278565,0.146037,-3.05181,0.0592027,11.08,-129.08
1744755308,-0.0166876,0.288417,0.150913,-3.04368,0.0582489,-62.33,-136.83
1744755308,-0.0166876,0.288417,0.150913,-3.04368,0.0582489,-62.33,-136.83
1744755308,-0.015465,0.284915,0.148344,-3.05291,0.0617109,-54.01,-109.54
1744755308,-0.0148151,0.290283,0.150156,-3.03959,0.0562408,-70.6,-158.36
1744755308,-0.0148151,0.290283,0.150156,-3.03959,0.0562408,-70.6,-158.36
1744755308,-0.0115617,0.27924,0.149802,-3.03327,0.0593186,-8.62,-179.57
1744755308,-0.00959507,0.277418,0.146331,-3.05967,0.0499009,-31.62,-238.05
1744755308,-0.00959507,0.277418,0.146331,-3.05967,0.0499009,-31.62,-238.05
1744755308,-0.03248,0.274719,0.160599,-3.05442,0.0593208,-115.37,-114.63
1744755308,-0.0251575,0.283011,0.158182,-3.05947,0.0519613,-103.04,-131.46
1744755308,-0.020688,0.287314,0.152195,-3.06069,0.0562095,-91.86,-113.92
1744755308,-0.020688,0.287314,0.152195,-3.06069,0.0562095,-91.86,-113.92
1744755308,-0.0175422,0.288922,0.150235,-3.05324,0.0570785,-79.71,-127.09
1744755308,-0.0171284,0.289564,0.150236,-3.05087,0.0580064,-71.82,-129.31
1744755308,-0.0171284,0.289564,0.150236,-3.05087,0.0580064,-71.82,-129.31
1744755308,-0.0167736,0.281743,0.145033,-3.06653,0.0624979,-56.22,-73.38
1744755308,-0.0270715,0.280406,0.159007,-3.05999,0.0541079,-103.69,-119.45
1744755308,-0.0270715,0.280406,0.159007,-3.05999,0.0541079,-103.69,-119.45
1744755308,-0.0223836,0.284478,0.152368,-3.06355,0.0575538,-90.79,-101.91
1744755308,-0.0157377,0.284764,0.149528,-3.04649,0.0593075,-65.37,-121.85
1744755308,-0.0157377,0.284764,0.149528,-3.04649,0.0593075,-65.37,-121.85
1744755308,-0.0158247,0.286098,0.150054,-3.04345,0.058715,-62.4,-130.49
1744755308,-0.0110914,0.287412,0.149831,-3.03606,0.0547364,-56.6,-185.74
1744755308,-0.0110914,0.287412,0.149831,-3.03606,0.0547364,-56.6,-185.74
1744755308,-0.0144864,0.281071,0.150998,-3.0348,0.0603542,-37.18,-139.89
1744755308,-0.0177922,0.290322,0.150477,-3.05154,0.0567167,-82.06,-135.11
1744755308,-0.0156688,0.287633,0.150929,-3.04089,0.0576586,-60.79,-138.59
1744755308,-0.0156688,0.287633,0.150929,-3.04089,0.0576586,-60.79,-138.59
1744755308,-0.0230496,0.283881,0.152442,-3.06459,0.0570067,-91.47,-99.59
1744755308,-0.0158356,0.290146,0.150702,-3.04265,0.0569905,-65.96,-145.74
1744755308,-0.0158356,0.290146,0.150702,-3.04265,0.0569905,-65.96,-145.74
1744755308,-0.016733,0.286194,0.149592,-3.05389,0.059092,-71.96,-114.35
1744755308,-0.0125597,0.279612,0.148486,-3.04098,0.0583796,-1.3,-144.53
1744755308,-0.0125597,0.279612,0.148486,-3.04098,0.0583796,-1.3,-144.53
1744755308,-0.0154442,0.284522,0.149457,-3.04482,0.0597977,-59.83,-123.68
1744755308,-0.0193522,0.290671,0.151629,-3.05308,0.0544055,-89.26,-141.96
1744755308,-0.0193522,0.290671,0.151629,-3.05308,0.0544055,-89.26,-141.96
1744755308,-0.0236441,0.310214,0.124754,-2.75851,0.0960343,-138.8,-87.01
1744755308,-0.0254272,0.280126,0.161197,-3.05646,0.0566115,-124.38,-165.21
1744755308,-0.0254272,0.280126,0.161197,-3.05646,0.0566115,-124.38,-165.21
1744755308,-0.0222351,0.286427,0.155012,-3.06079,0.0523698,-98.63,-125.44
1744755308,-0.0137251,0.279723,0.149548,-3.03955,0.0597833,-14.71,-139.56
1744755308,-0.0137251,0.279723,0.149548,-3.03955,0.0597833,-14.71,-139.56
1744755308,-0.0150453,0.287253,0.151203,-3.03773,0.057037,-61.1,-144.38
1744755308,-0.0377071,0.283449,0.148321,-3.01545,0.0762482,-114.88,-95.3
1744755308,-0.0377071,0.283449,0.148321,-3.01545,0.0762482,-114.88,-95.3
1744755308,-0.0183308,0.289293,0.150348,-3.05769,0.0578305,-83.41,-119.88
1744755308,-0.0167556,0.285056,0.148628,-3.05937,0.0604049,-72.14,-98.62
1744755308,-0.0270205,0.279553,0.162001,-3.04359,0.0525607,-141.8,-187.1
1744755308,-0.0270205,0.279553,0.162001,-3.04359,0.0525607,-141.8,-187.1
1744755308,-0.0150956,0.283342,0.150799,-3.03593,0.0595547,-46.02,-137.25
1744755308,-0.0136261,0.284691,0.151469,-3.03134,0.0572387,-53.22,-154.25
1744755308,-0.0136261,0.284691,0.151469,-3.03134,0.0572387,-53.22,-154.25
1744755308,-0.00847949,0.28654,0.145408,-3.0656,0.0493309,-71,-228.99
1744755308,-0.021787,0.286297,0.157172,-3.05475,0.0536795,-99.56,-144.86
1744755308,-0.021787,0.286297,0.157172,-3.05475,0.0536795,-99.56,-144.86
1744755308,-0.012531,0.290725,0.150422,-3.05734,0.049977,-93.76,-185.22
1744755308,-0.0150613,0.282578,0.147756,-3.05266,0.062171,-46.76,-109.43
1744755308,-0.0150613,0.282578,0.147756,-3.05266,0.062171,-46.76,-109.43
1744755308,-0.0146866,0.281894,0.150719,-3.03809,0.0605121,-33.13,-135.23
1744755308,-0.0137891,0.288856,0.150508,-3.03625,0.0561387,-65.19,-160.58
1744755308,-0.0137891,0.288856,0.150508,-3.03625,0.0561387,-65.19,-160.58
1744755308,-0.0112579,0.292687,0.147224,-3.05542,0.0502079,-84.64,-187.38
1744755308,-0.0177729,0.288557,0.150337,-3.05295,0.0572793,-80.06,-126.88
1744755309,-0.0158962,0.286727,0.150296,-3.04327,0.0584273,-63.64,-131.91
1744755309,-0.0158962,0.286727,0.150296,-3.04327,0.0584273,-63.64,-131.91
1744755309,-0.0171318,0.288618,0.150544,-3.04838,0.0583135,-71.4,-130.84
